Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
12,1,2,9,9,5592,5574,17,2771,4.24680852890015,7.19701719284058
12,1,2,9,10,6441,6416,24,2770,4.24527597427368,7.07722282409668
12,1,2,9,11,7020,6998,21,2768,4.24221038818359,13.2476539611816
12,1,2,9,12,7579,7551,27,2777,4.25600385665894,15.4245882034302
12,1,2,9,13,8200,8171,29,2772,4.24834108352661,15.6436233520508
12,1,2,9,14,8910,8881,29,2771,4.24680852890015,13.9064807891846
12,1,2,9,15,9672,9641,31,2770,4.24527597427368,8.39441108703613
12,1,2,9,16,10518,10486,32,2771,4.24680852890015,14.7937278747559
12,1,2,9,17,11207,11169,37,2768,4.24221038818359,14.5925254821777
12,1,2,9,18,11884,11844,40,2773,4.24987363815308,12.4672393798828
12,1,2,9,19,12565,12524,41,2773,4.24987363815308,13.1466150283813
12,1,2,9,20,13263,13221,41,2768,4.24221038818359,12.6970081329346
12,1,2,9,21,14081,14038,42,2770,4.24527597427368,16.7081241607666
12,1,2,9,22,14824,14779,45,2769,4.24374341964722,14.3714513778687
12,1,2,9,23,15494,15439,55,2769,4.24374341964722,15.1509819030762
12,1,2,9,24,16600,16544,55,2769,4.24374341964722,13.8213663101196
12,1,2,9,25,17280,17223,57,2769,4.24374341964722,12.4323921203613
12,1,2,9,26,18317,18257,59,2770,4.24527597427368,11.0084981918335
12,1,2,9,27,19191,19131,60,2771,4.24680852890015,13.6057662963867
12,1,2,9,28,19705,19638,66,2770,4.24527597427368,14.0431900024414
12,1,2,9,29,20516,20439,76,2767,4.24067783355713,13.1336612701416
12,1,2,9,30,21300,21229,71,2770,4.24527597427368,15.4917154312134
13,1,2,10,1,635,633,2,2775,4.25293874740601,16.1594772338867
13,1,2,10,2,1304,1300,4,2776,4.25447130203247,16.2396411895752
13,1,2,10,3,1951,1941,9,2777,4.25600385665894,13.585768699646
13,1,2,10,4,2630,2619,10,2777,4.25600385665894,13.9713258743286
13,1,2,10,5,3312,3302,10,2780,4.26060152053833,14.0993776321411
13,1,2,10,6,4003,3991,12,2776,4.25447130203247,13.9131517410278
13,1,2,10,7,4722,4707,14,2776,4.25447130203247,13.2476615905762
13,1,2,10,8,5469,5452,16,2772,4.24834108352661,15.6754274368286
13,1,2,10,9,6322,6303,18,2777,4.25600385665894,7.50656223297119
13,1,2,10,10,7128,7106,21,2774,4.25140619277954,16.1926879882813
13,1,2,10,11,7908,7881,27,2778,4.2575364112854,6.90534353256226
13,1,2,10,12,8750,8725,25,2781,4.26213407516479,14.3433828353882
13,1,2,10,13,9166,9135,31,2777,4.25600385665894,13.2997245788574
13,1,2,10,14,10182,10147,34,2779,4.25906896591187,15.0038509368896
13,1,2,10,15,10888,10851,37,2779,4.25906896591187,13.3436412811279
13,1,2,10,16,11704,11666,38,2776,4.25447130203247,14.7178564071655
13,1,2,10,17,12245,12203,42,2776,4.25447130203247,16.6633701324463
13,1,2,10,18,13229,13186,43,2773,4.24987363815308,15.5830640792847
13,1,2,10,19,14136,14080,55,2775,4.25293874740601,13.762246131897
13,1,2,10,20,14953,14909,44,2777,4.25600385665894,13.1568565368652
13,1,2,10,21,15675,15625,50,2779,4.25906896591187,14.6709594726563
13,1,2,10,22,16695,16643,51,2774,4.25140619277954,13.8437633514404
13,1,2,10,23,17527,17469,57,2774,4.25140619277954,13.6591987609863
13,1,2,10,24,18539,18481,57,2774,4.25140619277954,16.8033771514893
13,1,2,10,25,19162,19102,59,2774,4.25140619277954,11.7783803939819
13,1,2,10,26,20105,20038,67,2775,4.25293874740601,13.5056657791138
13,1,2,10,27,21001,20933,67,2773,4.24987363815308,15.1083688735962
13,1,2,10,28,22470,22395,75,2773,4.24987363815308,9.90450000762939
13,1,2,10,29,23265,23193,71,2775,4.25293874740601,9.14792823791504
13,1,2,10,30,24327,24248,78,2776,4.25447130203247,15.0584163665771
13,1,2,10,1,657,655,2,2785,4.26826477050781,15.5823049545288
13,1,2,10,2,1293,1289,4,2785,4.26826477050781,11.3955612182617
13,1,2,10,3,1938,1927,10,2785,4.26826477050781,14.1542434692383
13,1,2,10,4,2636,2628,8,2784,4.26673221588135,15.0493936538696
13,1,2,10,5,3348,3338,10,2787,4.27132987976074,14.9243507385254
13,1,2,10,6,3985,3969,16,2782,4.26366710662842,16.9092845916748
13,1,2,10,7,4739,4724,14,2781,4.26213407516479,12.6793041229248
13,1,2,10,8,5548,5530,17,2777,4.25600385665894,11.8523540496826
13,1,2,10,9,6246,6224,21,2783,4.26519966125488,8.6946439743042
13,1,2,10,10,6899,6878,21,2781,4.26213407516479,16.5767498016357
13,1,2,10,11,7657,7630,27,2787,4.27132987976074,14.1411256790161
13,1,2,10,12,8429,8404,25,2784,4.26673221588135,12.2637510299683
13,1,2,10,13,9188,9156,32,2784,4.26673221588135,13.7124319076538
13,1,2,10,14,9973,9942,30,2781,4.26213407516479,13.4135007858276
13,1,2,10,15,10807,10773,33,2781,4.26213407516479,15.5213251113892
13,1,2,10,16,11499,11460,38,2780,4.26060152053833,11.3948564529419
13,1,2,10,17,12237,12194,43,2782,4.26366710662842,14.5185384750366
13,1,2,10,18,13109,13066,43,2779,4.25906896591187,12.3510580062866
13,1,2,10,19,13933,13881,51,2781,4.26213407516479,14.9431600570679
13,1,2,10,20,14963,14915,48,2777,4.25600385665894,15.6315517425537
13,1,2,10,21,15729,15678,50,2777,4.25600385665894,16.0300254821777
13,1,2,10,22,16491,16425,65,2779,4.25906896591187,12.0492763519287
13,1,2,10,23,17282,17226,55,2782,4.26366710662842,13.8069019317627
13,1,2,10,24,18200,18139,61,2784,4.26673221588135,13.8071346282959
13,1,2,10,25,19070,19006,63,2780,4.26060152053833,13.0570545196533
13,1,2,10,26,19976,19912,64,2778,4.2575364112854,13.2370147705078
13,1,2,10,27,21029,20959,69,2779,4.25906896591187,14.1187343597412
13,1,2,10,28,21927,21855,71,2778,4.2575364112854,16.3839778900146
13,1,2,10,29,22762,22690,71,2781,4.26213407516479,14.5528631210327
13,1,2,10,30,23601,23525,75,2783,4.26519966125488,14.5771179199219
13,1,2,10,1,655,653,2,2793,4.28052520751953,13.6317281723022
13,1,2,10,2,1293,1288,4,2793,4.28052520751953,18.3114604949951
13,1,2,10,3,1948,1938,10,2793,4.28052520751953,14.1194639205933
13,1,2,10,4,2619,2610,8,2793,4.28052520751953,15.9300546646118
13,1,2,10,5,3286,3276,10,2787,4.27132987976074,13.9883060455322
13,1,2,10,6,3995,3979,15,2788,4.27286243438721,15.3787689208984
13,1,2,10,7,4701,4685,16,2788,4.27286243438721,14.0708951950073
13,1,2,10,8,5434,5413,21,2789,4.27439498901367,14.8127574920654
13,1,2,10,9,6162,6138,23,2791,4.2774600982666,11.7033653259277
13,1,2,10,10,6932,6910,21,2794,4.282057762146,12.3115129470825
13,1,2,10,11,7635,7611,23,2792,4.27899265289307,11.0405378341675
13,1,2,10,12,8440,8411,28,2793,4.28052520751953,13.40012550354
13,1,2,10,13,9135,9107,27,2793,4.28052520751953,15.2954521179199
13,1,2,10,14,9900,9870,30,2786,4.26979732513428,11.5886096954346
13,1,2,10,15,10775,10739,35,2788,4.27286243438721,15.7447605133057
13,1,2,10,16,11536,11498,38,2792,4.27899265289307,13.9973669052124
13,1,2,10,17,12254,12217,36,2790,4.27592754364014,14.702033996582
13,1,2,10,18,13039,12999,40,2791,4.2774600982666,13.6172771453857
13,1,2,10,19,13932,13885,47,2792,4.27899265289307,12.7642068862915
13,1,2,10,20,14815,14770,44,2790,4.27592754364014,13.0301818847656
13,1,2,10,21,15720,15665,54,2794,4.282057762146,15.8681154251099
13,1,2,10,22,16442,16377,64,2787,4.27132987976074,16.2505111694336
13,1,2,10,23,17355,17296,58,2788,4.27286243438721,14.601432800293
13,1,2,10,24,18179,18122,57,2788,4.27286243438721,14.9314613342285
13,1,2,10,25,19298,19236,61,2792,4.27899265289307,13.2111520767212
13,1,2,10,26,20070,20005,64,2788,4.27286243438721,14.0432434082031
13,1,2,10,27,20861,20793,68,2788,4.27286243438721,11.7977838516235
13,1,2,10,28,21758,21684,74,2787,4.27132987976074,16.7432155609131
13,1,2,10,29,22821,22747,74,2789,4.27439498901367,12.4172649383545
13,1,2,10,30,23655,23578,77,2791,4.2774600982666,15.5035676956177
14,1,2,11,1,721,719,2,2803,4.29585123062134,15.4725360870361
14,1,2,11,2,1448,1444,4,2805,4.29891633987427,14.3491907119751
14,1,2,11,3,2239,2232,6,2805,4.29891633987427,12.609471321106
14,1,2,11,4,2906,2886,19,2804,4.2973837852478,14.5851182937622
14,1,2,11,5,3690,3678,11,2801,4.29278612136841,17.3228492736816
14,1,2,11,6,4481,4461,19,2801,4.29278612136841,14.5420370101929
14,1,2,11,7,5315,5298,16,2803,4.29585123062134,12.8022861480713
14,1,2,11,8,6046,6027,18,2806,4.30044889450073,17.1750431060791
14,1,2,11,9,6856,6834,21,2801,4.29278612136841,13.4525108337402
14,1,2,11,10,7634,7608,26,2800,4.29125356674194,12.7980918884277
14,1,2,11,11,8429,8402,27,2801,4.29278612136841,13.3872222900391
14,1,2,11,12,9329,9301,27,2802,4.29431867599487,12.0484809875488
14,1,2,11,13,10197,10167,30,2802,4.29431867599487,13.8417692184448
14,1,2,11,14,11112,11079,33,2804,4.2973837852478,14.1400337219238
14,1,2,11,15,11984,11949,34,2802,4.29431867599487,13.8236818313599
14,1,2,11,16,12744,12703,41,2807,4.3019814491272,12.0222759246826
14,1,2,11,17,13608,13565,43,2801,4.29278612136841,17.8906726837158
14,1,2,11,18,14693,14636,56,2802,4.29431867599487,14.5585041046143
14,1,2,11,19,15372,15323,48,2806,4.30044889450073,16.1276416778564
14,1,2,11,20,16353,16299,53,2799,4.28972101211548,13.5396690368652
14,1,2,11,21,17367,17313,53,2802,4.29431867599487,13.8344402313232
14,1,2,11,22,18208,18141,67,2802,4.29431867599487,15.4814291000366
14,1,2,11,23,19286,19226,59,2800,4.29125356674194,15.3410987854004
14,1,2,11,24,20216,20150,65,2802,4.29431867599487,11.5440359115601
14,1,2,11,25,21182,21114,67,2803,4.29585123062134,19.8517971038818
14,1,2,11,26,22053,21979,73,2803,4.29585123062134,15.3327445983887
14,1,2,11,27,23104,23033,71,2803,4.29585123062134,16.2230396270752
14,1,2,11,28,24024,23947,76,2804,4.2973837852478,11.9088745117188
14,1,2,11,29,25123,25046,76,2803,4.29585123062134,12.671706199646
14,1,2,11,30,25878,25793,84,2803,4.29585123062134,12.8889503479004
14,1,2,11,1,719,717,2,2816,4.31577491760254,11.4625806808472
14,1,2,11,2,1410,1405,4,2816,4.31577491760254,13.0301399230957
14,1,2,11,3,2161,2154,7,2817,4.317307472229,12.0454473495483
14,1,2,11,4,2939,2927,12,2817,4.317307472229,11.8511400222778
14,1,2,11,5,3703,3692,11,2819,4.32037258148193,15.8680734634399
14,1,2,11,6,4453,4433,20,2810,4.30657958984375,14.0296754837036
14,1,2,11,7,5215,5198,16,2811,4.30811214447021,19.4281330108643
14,1,2,11,8,6056,6037,19,2815,4.31424236297607,15.0327234268188
14,1,2,11,9,6834,6813,20,2810,4.30657958984375,14.8418684005737
14,1,2,11,10,7670,7646,23,2815,4.31424236297607,14.3482418060303
14,1,2,11,11,8491,8461,29,2818,4.31884002685547,14.3649015426636
14,1,2,11,12,9315,9287,27,2816,4.31577491760254,15.1983041763306
14,1,2,11,13,10146,10109,37,2819,4.32037258148193,12.409369468689
14,1,2,11,14,11047,11013,33,2811,4.30811214447021,13.5860023498535
14,1,2,11,15,11841,11802,38,2815,4.31424236297607,12.4803085327148
14,1,2,11,16,12715,12676,38,2814,4.31270980834961,13.1921138763428
14,1,2,11,17,13584,13536,48,2811,4.30811214447021,14.4279432296753
14,1,2,11,18,14500,14441,58,2813,4.31117725372314,14.1646270751953
14,1,2,11,19,15429,15383,46,2817,4.317307472229,14.2502279281616
14,1,2,11,20,16377,16322,55,2814,4.31270980834961,10.4912977218628
14,1,2,11,21,17277,17221,56,2818,4.31884002685547,12.8232746124268
14,1,2,11,22,18185,18127,58,2814,4.31270980834961,20.5033073425293
14,1,2,11,23,19218,19154,64,2812,4.30964469909668,12.0185899734497
14,1,2,11,24,20275,20210,65,2816,4.31577491760254,13.7808408737183
14,1,2,11,25,21255,21187,67,2814,4.31270980834961,15.2826681137085
14,1,2,11,26,22179,22109,69,2811,4.30811214447021,12.6901988983154
14,1,2,11,27,23516,23440,75,2813,4.31117725372314,11.7973327636719
14,1,2,11,28,24168,24089,78,2813,4.31117725372314,11.925368309021
14,1,2,11,29,25354,25273,81,2816,4.31577491760254,12.6166229248047
14,1,2,11,30,26688,26605,82,2814,4.31270980834961,16.6650466918945
14,1,2,11,1,713,711,2,2823,4.32650327682495,16.8024215698242
14,1,2,11,2,1438,1434,4,2824,4.32803583145142,17.2225360870361
14,1,2,11,3,2232,2226,6,2824,4.32803583145142,14.8880481719971
14,1,2,11,4,2917,2905,12,2822,4.32497072219849,14.4779024124146
14,1,2,11,5,3705,3694,11,2818,4.31884002685547,17.485279083252
14,1,2,11,6,4428,4411,17,2818,4.31884002685547,12.828254699707
14,1,2,11,7,5271,5254,16,2820,4.3219051361084,14.1543893814087
14,1,2,11,8,6026,6005,20,2825,4.32956838607788,14.9300022125244
14,1,2,11,9,6859,6834,25,2820,4.3219051361084,12.4100770950317
14,1,2,11,10,7657,7634,23,2826,4.33110094070435,11.9978122711182
14,1,2,11,11,8560,8531,28,2826,4.33110094070435,19.4293117523193
14,1,2,11,12,9293,9266,27,2819,4.32037258148193,13.526421546936
14,1,2,11,13,10033,9998,35,2821,4.32343769073486,14.8711204528809
14,1,2,11,14,11110,11077,33,2823,4.32650327682495,16.6093044281006
14,1,2,11,15,11920,11880,39,2820,4.3219051361084,18.8906898498535
14,1,2,11,16,12700,12658,41,2825,4.32956838607788,13.2039518356323
14,1,2,11,17,13637,13593,44,2826,4.33110094070435,12.8037672042847
14,1,2,11,18,14570,14527,43,2819,4.32037258148193,12.8384227752686
14,1,2,11,19,15462,15412,49,2824,4.32803583145142,14.8313436508179
14,1,2,11,20,16392,16341,50,2820,4.3219051361084,14.9484710693359
14,1,2,11,21,17276,17219,56,2826,4.33110094070435,13.9666109085083
14,1,2,11,22,18124,18068,56,2820,4.3219051361084,13.5518417358398
14,1,2,11,23,19212,19152,59,2820,4.3219051361084,13.2121429443359
14,1,2,11,24,20104,20043,61,2825,4.32956838607788,17.1084308624268
14,1,2,11,25,21083,21014,68,2821,4.32343769073486,11.9748163223267
14,1,2,11,26,21995,21924,71,2819,4.32037258148193,12.0143842697144
14,1,2,11,27,23005,22936,69,2821,4.32343769073486,13.1589012145996
14,1,2,11,28,23988,23914,73,2823,4.32650327682495,13.565691947937
14,1,2,11,29,25231,25150,80,2820,4.3219051361084,12.2404441833496
14,1,2,11,30,25839,25758,80,2821,4.32343769073486,12.6017274856567
16,1,3,12,1,770,767,2,2830,4.33723115921021,11.7678747177124
16,1,3,12,2,1555,1546,8,2830,4.33723115921021,12.0249834060669
16,1,3,12,3,2422,2414,7,2830,4.33723115921021,11.1326160430908
16,1,3,12,4,3153,3143,10,2833,4.3418288230896,12.0484790802002
16,1,3,12,5,3979,3966,13,2827,4.33263349533081,12.274790763855
16,1,3,12,6,4818,4802,16,2827,4.33263349533081,14.4801254272461
16,1,3,12,7,5657,5639,18,2829,4.33569860458374,15.4474630355835
16,1,3,12,8,6781,6756,24,2825,4.32956838607788,7.94975852966309
16,1,3,12,9,7508,7483,24,2828,4.33416604995728,11.4754476547241
16,1,3,12,10,8509,8479,30,2831,4.33876371383667,11.9513025283813
16,1,3,12,11,9229,9192,36,2833,4.3418288230896,16.6383838653564
16,1,3,12,12,10319,10282,37,2832,4.34029626846313,14.2364072799683
16,1,3,12,13,10980,10942,38,2826,4.33110094070435,14.1733865737915
16,1,3,12,14,11930,11892,37,2828,4.33416604995728,13.8768281936646
16,1,3,12,15,12823,12775,48,2826,4.33110094070435,10.2969083786011
16,1,3,12,16,13899,13852,46,2826,4.33110094070435,17.8064231872559
16,1,3,12,17,14779,14733,45,2826,4.33110094070435,16.557373046875
16,1,3,12,18,15860,15808,51,2828,4.33416604995728,14.377233505249
16,1,3,12,19,16816,16760,55,2829,4.33569860458374,12.1089057922363
16,1,3,12,20,17661,17596,65,2824,4.32803583145142,11.7578525543213
16,1,3,12,21,18866,18799,67,2828,4.33416604995728,13.6546535491943
16,1,3,12,22,19874,19810,64,2826,4.33110094070435,16.2705821990967
16,1,3,12,23,20876,20807,68,2830,4.33723115921021,15.7367868423462
16,1,3,12,24,21805,21731,73,2830,4.33723115921021,11.5879068374634
16,1,3,12,25,22995,22920,74,2824,4.32803583145142,12.3989391326904
16,1,3,12,26,24287,24205,82,2827,4.33263349533081,13.1958532333374
16,1,3,12,27,25233,25150,83,2831,4.33876371383667,14.2241315841675
16,1,3,12,28,26147,26059,87,2827,4.33263349533081,11.974889755249
16,1,3,12,29,27413,27320,93,2829,4.33569860458374,17.9481945037842
16,1,3,12,30,28806,28699,107,2826,4.33110094070435,14.2099275588989
16,1,3,12,1,772,770,2,2830,4.33723115921021,17.2567539215088
16,1,3,12,2,1671,1663,8,2831,4.33876371383667,16.8313884735107
16,1,3,12,3,2391,2383,8,2831,4.33876371383667,13.4660911560059
16,1,3,12,4,3251,3240,10,2834,4.34336137771606,13.6250648498535
16,1,3,12,5,4069,4056,13,2828,4.33416604995728,15.4694690704346
16,1,3,12,6,4881,4866,15,2831,4.33876371383667,14.9227333068848
16,1,3,12,7,5750,5727,22,2829,4.33569860458374,13.2225112915039
16,1,3,12,8,6658,6636,21,2829,4.33569860458374,11.8075580596924
16,1,3,12,9,7537,7513,24,2828,4.33416604995728,15.902868270874
16,1,3,12,10,8621,8594,26,2831,4.33876371383667,13.8868007659912
16,1,3,12,11,9377,9344,32,2833,4.3418288230896,13.9159231185913
16,1,3,12,12,10259,10226,32,2827,4.33263349533081,13.8116703033447
16,1,3,12,13,11201,11164,36,2829,4.33569860458374,13.1849527359009
16,1,3,12,14,12063,12022,41,2832,4.34029626846313,11.3439874649048
16,1,3,12,15,13012,12957,54,2829,4.33569860458374,11.6383247375488
16,1,3,12,16,13969,13919,49,2828,4.33416604995728,13.626727104187
16,1,3,12,17,14982,14931,51,2830,4.33723115921021,15.9457445144653
16,1,3,12,18,15980,15927,52,2826,4.33110094070435,18.7420482635498
16,1,3,12,19,16991,16935,55,2826,4.33110094070435,12.8134231567383
16,1,3,12,20,17976,17917,59,2829,4.33569860458374,15.7199354171753
16,1,3,12,21,19117,19048,69,2827,4.33263349533081,15.6435623168945
16,1,3,12,22,19975,19905,69,2829,4.33569860458374,13.4053211212158
16,1,3,12,23,21067,20993,74,2827,4.33263349533081,13.6069993972778
16,1,3,12,24,22113,22041,72,2828,4.33416604995728,13.8480710983276
16,1,3,12,25,23285,23205,79,2825,4.32956838607788,12.458701133728
16,1,3,12,26,24464,24381,83,2828,4.33416604995728,11.0739765167236
16,1,3,12,27,25493,25410,83,2826,4.33110094070435,14.4989414215088
16,1,3,12,28,26659,26573,86,2828,4.33416604995728,13.9160480499268
16,1,3,12,29,28071,27971,99,2826,4.33110094070435,8.58151721954346
16,1,3,12,30,29647,29552,95,2827,4.33263349533081,14.2435398101807
16,1,3,12,1,758,755,2,2840,4.35255718231201,15.9983263015747
16,1,3,12,2,1561,1554,7,2841,4.35408973693848,16.4921398162842
16,1,3,12,3,2400,2393,7,2841,4.35408973693848,15.1524572372437
16,1,3,12,4,3189,3172,16,2843,4.35715484619141,12.1048030853271
16,1,3,12,5,4038,4022,16,2839,4.35102462768555,14.598557472229
16,1,3,12,6,4915,4895,20,2839,4.35102462768555,12.9910278320313
16,1,3,12,7,5735,5716,18,2835,4.34489440917969,13.9184284210205
16,1,3,12,8,6581,6557,24,2840,4.35255718231201,13.2052783966064
16,1,3,12,9,7473,7449,24,2839,4.35102462768555,15.0119724273682
16,1,3,12,10,8457,8415,42,2837,4.34795951843262,13.4053821563721
16,1,3,12,11,9226,9192,33,2841,4.35408973693848,13.3916482925415
16,1,3,12,12,10193,10156,36,2842,4.35562229156494,13.9400300979614
16,1,3,12,13,11008,10970,37,2837,4.34795951843262,18.2250537872314
16,1,3,12,14,12142,12104,37,2840,4.35255718231201,13.8719244003296
16,1,3,12,15,12869,12825,43,2840,4.35255718231201,13.6391658782959
16,1,3,12,16,13864,13817,46,2841,4.35408973693848,13.1185483932495
16,1,3,12,17,14824,14773,50,2836,4.34642696380615,15.7680397033691
16,1,3,12,18,15822,15768,53,2841,4.35408973693848,13.4406890869141
16,1,3,12,19,16686,16629,56,2834,4.34336137771606,15.3020963668823
16,1,3,12,20,17866,17803,63,2836,4.34642696380615,13.4560556411743
16,1,3,12,21,18885,18820,64,2836,4.34642696380615,12.3695678710938
16,1,3,12,22,19768,19698,69,2839,4.35102462768555,15.7128076553345
16,1,3,12,23,20778,20707,70,2836,4.34642696380615,14.3249826431274
16,1,3,12,24,21815,21743,71,2841,4.35408973693848,11.927806854248
16,1,3,12,25,23082,23005,76,2837,4.34795951843262,12.7425165176392
16,1,3,12,26,23979,23898,81,2837,4.34795951843262,15.5830726623535
16,1,3,12,27,25220,25125,94,2835,4.34489440917969,12.8078680038452
16,1,3,12,28,26245,26157,88,2839,4.35102462768555,14.2565135955811
16,1,3,12,29,27336,27238,98,2836,4.34642696380615,12.7720041275024
16,1,3,12,30,28273,28182,91,2836,4.34642696380615,14.4256782531738
17,1,3,13,1,885,882,2,2852,4.37094831466675,14.9891452789307
17,1,3,13,2,1765,1759,6,2852,4.37094831466675,14.124547958374
17,1,3,13,3,2687,2678,8,2851,4.36941576004028,11.8804016113281
17,1,3,13,4,3643,3632,11,2854,4.37401342391968,14.5630445480347
17,1,3,13,5,4534,4519,15,2849,4.36635065078735,15.8241214752197
17,1,3,13,6,5526,5508,17,2849,4.36635065078735,12.6032571792603
17,1,3,13,7,6456,6431,25,2847,4.36328506469727,16.6097068786621
17,1,3,13,8,7468,7442,26,2852,4.37094831466675,8.6628589630127
17,1,3,13,9,8505,8474,31,2849,4.36635065078735,17.0208034515381
17,1,3,13,10,9407,9374,33,2854,4.37401342391968,10.1866750717163
17,1,3,13,11,10455,10419,36,2847,4.36328506469727,14.2916946411133
17,1,3,13,12,11445,11396,48,2849,4.36635065078735,14.2981414794922
17,1,3,13,13,11903,11862,41,2851,4.36941576004028,13.196873664856
17,1,3,13,14,12842,12796,46,2853,4.37248086929321,15.6228246688843
17,1,3,13,15,13756,13705,50,2851,4.36941576004028,13.5995445251465
17,1,3,13,16,15026,14974,52,2851,4.36941576004028,13.4396362304688
17,1,3,13,17,16365,16307,57,2848,4.36481761932373,15.8864974975586
17,1,3,13,18,16892,16829,63,2852,4.37094831466675,15.7201557159424
17,1,3,13,19,17941,17875,65,2847,4.36328506469727,12.5901784896851
17,1,3,13,20,19712,19641,71,2853,4.37248086929321,13.4330110549927
17,1,3,13,21,20792,20717,74,2853,4.37248086929321,13.8507957458496
17,1,3,13,22,21278,21197,81,2847,4.36328506469727,10.9008960723877
17,1,3,13,23,22806,22729,77,2851,4.36941576004028,13.0032386779785
17,1,3,13,24,23482,23396,86,2848,4.36481761932373,13.168083190918
17,1,3,13,25,24796,24708,87,2852,4.37094831466675,12.4339408874512
17,1,3,13,26,25973,25884,89,2846,4.3617525100708,11.8276443481445
17,1,3,13,27,26964,26871,93,2848,4.36481761932373,17.8211765289307
17,1,3,13,28,28268,28163,104,2846,4.3617525100708,15.0642395019531
17,1,3,13,29,29159,29061,97,2850,4.36788320541382,12.4214248657227
17,1,3,13,30,30661,30552,108,2850,4.36788320541382,12.6695852279663
17,1,3,13,1,911,908,3,2859,4.381676197052,15.9346151351929
17,1,3,13,2,1768,1760,8,2859,4.381676197052,13.2738399505615
17,1,3,13,3,2702,2689,13,2856,4.37707853317261,12.7216835021973
17,1,3,13,4,3598,3587,11,2859,4.381676197052,14.1504077911377
17,1,3,13,5,4523,4508,14,2857,4.37861108779907,13.105731010437
17,1,3,13,6,5215,5197,17,2857,4.37861108779907,14.9301500320435
17,1,3,13,7,6124,6097,26,2854,4.37401342391968,16.7685489654541
17,1,3,13,8,7042,7018,23,2860,4.38320875167847,14.0433263778687
17,1,3,13,9,7912,7885,26,2860,4.38320875167847,12.3605451583862
17,1,3,13,10,9147,9118,28,2859,4.381676197052,12.0771312713623
17,1,3,13,11,10182,10143,39,2855,4.37554597854614,14.9743671417236
17,1,3,13,12,11262,11218,44,2858,4.38014364242554,12.2963533401489
17,1,3,13,13,11860,11819,41,2859,4.381676197052,13.4105863571167
17,1,3,13,14,12780,12730,50,2861,4.38474130630493,13.0428228378296
17,1,3,13,15,13947,13897,50,2859,4.381676197052,11.8797445297241
17,1,3,13,16,15594,15538,55,2856,4.37707853317261,14.2356977462769
17,1,3,13,17,16065,16008,57,2859,4.381676197052,15.1240510940552
17,1,3,13,18,17046,16984,61,2860,4.38320875167847,13.1701440811157
17,1,3,13,19,18485,18419,66,2855,4.37554597854614,15.2876405715942
17,1,3,13,20,19353,19286,67,2859,4.381676197052,12.0462770462036
17,1,3,13,21,20088,20017,71,2862,4.38627433776855,15.5894536972046
17,1,3,13,22,21836,21761,74,2856,4.37707853317261,15.9984703063965
17,1,3,13,23,22628,22551,76,2860,4.38320875167847,15.2671766281128
17,1,3,13,24,23512,23430,82,2856,4.37707853317261,13.4397506713867
17,1,3,13,25,25564,25480,83,2860,4.38320875167847,16.8016662597656
17,1,3,13,26,25704,25616,87,2854,4.37401342391968,12.4260473251343
17,1,3,13,27,27604,27510,93,2857,4.37861108779907,14.1545381546021
17,1,3,13,28,28037,27941,96,2855,4.37554597854614,14.5711717605591
17,1,3,13,29,30524,30408,115,2858,4.38014364242554,15.0643434524536
17,1,3,13,30,30364,30250,114,2859,4.381676197052,17.2624816894531
17,1,3,13,1,912,909,2,2868,4.39546966552734,13.8509016036987
17,1,3,13,2,1725,1720,5,2868,4.39546966552734,11.7347850799561
17,1,3,13,3,2651,2642,9,2868,4.39546966552734,12.0914840698242
17,1,3,13,4,3554,3543,11,2872,4.4015998840332,16.6544036865234
17,1,3,13,5,4636,4620,15,2866,4.39240455627441,13.520245552063
17,1,3,13,6,5516,5497,19,2866,4.39240455627441,16.9014415740967
17,1,3,13,7,6482,6453,28,2865,4.39087200164795,18.4420356750488
17,1,3,13,8,7734,7710,24,2870,4.39853477478027,12.8735246658325
17,1,3,13,9,8440,8396,44,2867,4.39393711090088,13.0654382705688
17,1,3,13,10,9438,9408,30,2869,4.39700222015381,13.8766069412231
17,1,3,13,11,10363,10330,33,2864,4.38933944702148,12.2707424163818
17,1,3,13,12,11463,11418,44,2867,4.39393711090088,14.4279804229736
17,1,3,13,13,11885,11841,43,2868,4.39546966552734,14.6491641998291
17,1,3,13,14,13110,13063,46,2870,4.39853477478027,14.1407413482666
17,1,3,13,15,13764,13718,46,2868,4.39546966552734,11.3946971893311
17,1,3,13,16,14887,14840,46,2865,4.39087200164795,13.7343111038208
17,1,3,13,17,15788,15731,57,2868,4.39546966552734,15.552677154541
17,1,3,13,18,16868,16811,56,2869,4.39700222015381,6.68321418762207
17,1,3,13,19,18048,17984,63,2867,4.39393711090088,13.8099689483643
17,1,3,13,20,19020,18952,68,2870,4.39853477478027,8.17455005645752
17,1,3,13,21,20237,20163,74,2868,4.39546966552734,13.4352188110352
17,1,3,13,22,21203,21129,73,2865,4.39087200164795,14.2361879348755
17,1,3,13,23,22273,22196,77,2869,4.39700222015381,17.2736072540283
17,1,3,13,24,23551,23463,87,2865,4.39087200164795,13.565484046936
17,1,3,13,25,24671,24585,85,2869,4.39700222015381,16.4416484832764
