Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
7,1,2,4,25,21316,21287,29,2573,3.94335556030273,12.7075452804565
7,1,2,4,26,22272,22236,36,2569,3.9372251033783,14.5077123641968
7,1,2,4,27,22695,22664,31,2582,3.9571487903595,11.4491262435913
7,1,2,4,28,24333,24299,33,2575,3.94642066955566,10.7286243438721
7,1,2,4,29,25116,25081,34,2598,3.98167014122009,12.3864660263062
7,1,2,4,30,25512,25476,35,2581,3.95561623573303,10.3684158325195
7,1,2,4,1,8110,8109,1,2577,3.94948577880859,14.7687273025513
7,1,2,4,2,9402,9399,2,2578,3.95101833343506,13.7308940887451
7,1,2,4,3,8859,8856,3,2581,3.95561623573303,11.4736709594727
7,1,2,4,4,9849,9844,4,2577,3.94948577880859,10.6552629470825
7,1,2,4,5,10276,10271,5,2569,3.9372251033783,11.7303171157837
7,1,2,4,6,10980,10973,6,2570,3.93875765800476,13.3409004211426
7,1,2,4,7,11597,11583,14,2570,3.93875765800476,12.2949924468994
7,1,2,4,8,12676,12667,9,2570,3.93875765800476,18.7336959838867
7,1,2,4,9,13001,12991,10,2568,3.93569254875183,11.6337308883667
7,1,2,4,10,16560,16548,11,2568,3.93569254875183,12.6468544006348
7,1,2,4,11,17537,17524,12,2568,3.93569254875183,12.6502151489258
7,1,2,4,12,15514,15501,13,2564,3.92956209182739,12.215799331665
7,1,2,4,13,15393,15378,14,2574,3.9448881149292,16.3843421936035
7,1,2,4,14,14949,14933,16,2567,3.93415999412537,12.9143133163452
7,1,2,4,15,16213,16192,21,2564,3.92956209182739,10.6919469833374
7,1,2,4,16,16531,16512,18,2554,3.91423630714417,12.7641124725342
7,1,2,4,17,16809,16784,25,2568,3.93569254875183,10.4705114364624
7,1,2,4,18,17642,17621,21,2556,3.91730141639709,10.6492433547974
7,1,2,4,19,18626,18604,22,2559,3.92189908027649,11.263876914978
7,1,2,4,20,19642,19619,22,2554,3.91423630714417,11.3155469894409
7,1,2,4,21,19175,19150,25,2557,3.91883397102356,12.0217037200928
7,1,2,4,22,20047,20008,39,2561,3.924964427948,11.4818964004517
7,1,2,4,23,20626,20599,26,2572,3.94182276725769,12.5134077072144
7,1,2,4,24,21467,21439,28,2567,3.93415999412537,12.0366477966309
