Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
9,1,3,5,22,21564,21546,17,2413,3.69814085960388,10.1232261657715
9,1,3,5,23,22647,22629,18,2412,3.69660830497742,9.36995029449463
9,1,3,5,24,23154,23135,19,2412,3.69660830497742,10.9140615463257
9,1,3,5,25,23683,23653,30,2415,3.70120620727539,10.7087182998657
9,1,3,5,26,23993,23971,21,2403,3.68281507492065,10.4007902145386
9,1,3,5,27,24281,24259,21,2431,3.72572755813599,11.386134147644
9,1,3,5,28,25320,25296,23,2413,3.69814085960388,12.0809097290039
9,1,3,5,29,26943,26920,23,2435,3.73185801506042,12.3966312408447
9,1,3,5,30,26922,26898,24,2438,3.73645567893982,15.2362909317017
9,1,3,5,1,8651,8649,1,2338,3.58319664001465,12.8670234680176
9,1,3,5,2,9605,9604,1,2340,3.58626174926758,10.713888168335
9,1,3,5,3,10675,10672,2,2344,3.59239220619202,12.0984210968018
9,1,3,5,4,10896,10892,3,2346,3.59545731544495,12.6383113861084
9,1,3,5,5,10779,10772,7,2348,3.59852266311646,13.6266593933105
9,1,3,5,6,12334,12329,5,2354,3.60771822929382,13.9603300094604
9,1,3,5,7,12541,12536,5,2359,3.61538100242615,15.767463684082
9,1,3,5,8,13374,13364,9,2358,3.61384844779968,13.0489530563354
9,1,3,5,9,14300,14292,7,2358,3.61384844779968,11.07666015625
9,1,3,5,10,13952,13944,8,2367,3.62764191627502,12.1121978759766
9,1,3,5,11,14781,14772,8,2370,3.63223958015442,14.3442049026489
9,1,3,5,12,15787,15773,13,2370,3.63223958015442,11.1835241317749
9,1,3,5,13,16166,16155,10,2375,3.63990259170532,12.968677520752
9,1,3,5,14,16060,16048,11,2378,3.64450025558472,11.3118333816528
9,1,3,5,15,17076,17064,12,2383,3.65216326713562,11.843282699585
9,1,3,5,16,17296,17283,12,2389,3.66135883331299,11.8803358078003
9,1,3,5,17,18367,18353,13,2401,3.67974996566772,11.2834339141846
9,1,3,5,18,18145,18131,14,2397,3.67361950874329,10.7066717147827
9,1,3,5,19,18651,18634,16,2401,3.67974996566772,12.9171686172485
9,1,3,5,20,19981,19965,16,2411,3.69507575035095,11.9144458770752
9,1,3,5,21,20230,20212,17,2421,3.71040177345276,12.6031951904297
9,1,3,5,22,20523,20506,17,2429,3.72266244888306,16.0677032470703
9,1,3,5,23,21574,21555,19,2426,3.71806454658508,13.3720512390137
9,1,3,5,24,22425,22405,19,2447,3.75024914741516,10.9512414932251
9,1,3,5,25,22754,22730,24,2428,3.72112989425659,12.4753856658936
9,1,3,5,26,24400,24379,20,2451,3.75637936592102,12.2319679260254
9,1,3,5,27,23917,23895,22,2444,3.74565124511719,13.5814304351807
9,1,3,5,28,24547,24524,23,2426,3.71806454658508,13.6857051849365
9,1,3,5,29,24585,24562,23,2457,3.76557493209839,10.6646003723145
9,1,3,5,30,26140,26115,24,2432,3.72726011276245,11.7502775192261
10,1,3,6,1,11528,11526,1,2360,3.61691355705261,12.9058256149292
10,1,3,6,2,12949,12947,2,2362,3.61997890472412,12.1155920028687
10,1,3,6,3,13736,13732,3,2369,3.63070702552795,11.6870517730713
10,1,3,6,4,13909,13901,8,2375,3.63990259170532,12.5047473907471
10,1,3,6,5,13576,13571,4,2369,3.63070702552795,10.0642690658569
10,1,3,6,6,18611,18605,5,2373,3.63683724403381,10.4660768508911
10,1,3,6,7,14764,14757,6,2378,3.64450025558472,11.9941730499268
10,1,3,6,8,16279,16265,13,2380,3.64756536483765,11.6800098419189
10,1,3,6,9,15632,15623,8,2383,3.65216326713562,11.2351512908936
10,1,3,6,10,15799,15789,9,2386,3.65676093101501,11.0551013946533
10,1,3,6,11,16763,16749,14,2398,3.67515206336975,11.4976930618286
10,1,3,6,12,16980,16968,11,2398,3.67515206336975,11.7122554779053
10,1,3,6,13,19039,19027,12,2403,3.68281507492065,11.940502166748
10,1,3,6,14,18822,18809,13,2410,3.69354319572449,11.1135349273682
10,1,3,6,15,19274,19259,14,2411,3.69507575035095,11.9634561538696
10,1,3,6,16,20659,20644,15,2423,3.71346688270569,14.0305233001709
10,1,3,6,17,20493,20476,17,2428,3.72112989425659,12.1098804473877
10,1,3,6,18,21891,21874,17,2429,3.72266244888306,12.6474571228027
10,1,3,6,19,22582,22563,19,2443,3.74411869049072,11.0265474319458
10,1,3,6,20,22574,22554,19,2444,3.74565124511719,11.1971654891968
10,1,3,6,21,23655,23634,20,2449,3.75331425666809,13.180703163147
10,1,3,6,22,24673,24651,21,2465,3.77783560752869,13.7138042449951
10,1,3,6,23,24955,24932,23,2465,3.77783560752869,11.3131628036499
10,1,3,6,24,27520,27497,23,2462,3.77323794364929,12.263635635376
10,1,3,6,25,26310,26285,25,2473,3.79009628295898,20.3700981140137
10,1,3,6,26,26841,26816,25,2470,3.78549861907959,13.044548034668
10,1,3,6,27,30287,30261,26,2466,3.77936816215515,13.8310174942017
10,1,3,6,28,30660,30632,28,2450,3.75484681129456,10.7323932647705
10,1,3,6,29,30876,30847,29,2452,3.75791192054749,10.9372711181641
10,1,3,6,30,31870,31840,30,2453,3.75944447517395,18.4662170410156
10,1,3,6,1,11415,11413,1,2373,3.63683724403381,10.9756851196289
10,1,3,6,2,13365,13362,2,2375,3.63990259170532,12.5782413482666
10,1,3,6,3,14174,14171,3,2381,3.64909815788269,13.2892532348633
10,1,3,6,4,11774,11770,3,2387,3.65829372406006,12.2998085021973
10,1,3,6,5,13245,13240,4,2387,3.65829372406006,12.0453271865845
10,1,3,6,6,13571,13565,5,2389,3.66135883331299,11.4703092575073
10,1,3,6,7,13282,13276,6,2392,3.66595649719238,12.4133329391479
10,1,3,6,8,14333,14326,7,2392,3.66595649719238,10.6853713989258
10,1,3,6,9,15444,15435,8,2404,3.68434762954712,10.8475732803345
10,1,3,6,10,16644,16635,9,2396,3.67208695411682,14.1634960174561
10,1,3,6,11,16763,16752,10,2402,3.68128252029419,12.6631240844727
10,1,3,6,12,17985,17967,18,2409,3.69201064109802,13.3839664459229
10,1,3,6,13,18099,18086,13,2415,3.70120620727539,12.045337677002
10,1,3,6,14,19297,19276,21,2421,3.71040177345276,12.0214920043945
10,1,3,6,15,19959,19945,14,2423,3.71346688270569,12.0878887176514
10,1,3,6,16,20202,20187,15,2432,3.72726011276245,10.5151739120483
10,1,3,6,17,22103,22087,16,2437,3.73492312431335,12.2103033065796
10,1,3,6,18,21646,21628,17,2445,3.74718379974365,11.1643924713135
10,1,3,6,19,23250,23232,18,2451,3.75637936592102,12.7972202301025
10,1,3,6,20,22757,22738,19,2460,3.77017283439636,12.6321582794189
10,1,3,6,21,24087,24067,20,2463,3.77477049827576,11.86328125
10,1,3,6,22,24901,24878,22,2469,3.78396606445313,10.6012420654297
10,1,3,6,23,25318,25295,23,2472,3.78856372833252,10.6952266693115
10,1,3,6,24,25847,25824,23,2473,3.79009628295898,15.0174331665039
10,1,3,6,25,27399,27374,24,2476,3.79469418525696,10.5605583190918
10,1,3,6,26,27585,27556,29,2478,3.79775929450989,11.4865655899048
10,1,3,6,27,28461,28434,27,2481,3.80235719680786,12.2131614685059
10,1,3,6,28,29989,29960,28,2484,3.80695486068726,12.5647945404053
10,1,3,6,29,30715,30686,28,2496,3.82534599304199,11.4295463562012
10,1,3,6,30,33393,33362,31,2466,3.77936816215515,14.8641214370728
11,1,3,7,1,12617,12615,2,2384,3.65369582176209,13.3094177246094
11,1,3,7,2,12800,12797,2,2388,3.65982627868652,10.4269828796387
11,1,3,7,3,13355,13348,7,2393,3.66748905181885,11.0811986923218
11,1,3,7,4,14667,14662,4,2397,3.67361950874329,11.8071746826172
11,1,3,7,5,14871,14865,5,2399,3.67668461799622,11.4839124679565
11,1,3,7,6,16539,16528,10,2401,3.67974996566772,9.57784175872803
11,1,3,7,7,16566,16558,7,2406,3.68741273880005,10.087685585022
11,1,3,7,8,17291,17278,13,2416,3.70273876190186,11.2834768295288
11,1,3,7,9,17801,17791,10,2413,3.69814085960388,11.4913902282715
11,1,3,7,10,18728,18717,11,2419,3.70733642578125,10.741021156311
11,1,3,7,11,20013,20000,12,2422,3.71193432807922,10.7548542022705
11,1,3,7,12,20907,20890,17,2429,3.72266244888306,12.9840850830078
11,1,3,7,13,21194,21180,14,2432,3.72726011276245,10.9652223587036
11,1,3,7,14,22460,22444,15,2443,3.74411869049072,12.5742330551147
11,1,3,7,15,22986,22968,17,2436,3.73339056968689,10.4907350540161
11,1,3,7,16,23729,23710,18,2451,3.75637936592102,11.0473375320435
11,1,3,7,17,24295,24276,19,2467,3.7809009552002,11.4386777877808
11,1,3,7,18,24796,24775,20,2455,3.76250982284546,13.5872383117676
11,1,3,7,19,28151,28127,24,2471,3.78703117370605,13.9732551574707
11,1,3,7,20,27604,27581,23,2475,3.79316163063049,17.9346046447754
11,1,3,7,21,27753,27729,24,2491,3.81768298149109,9.56076812744141
11,1,3,7,22,29738,29709,29,2471,3.78703117370605,10.5391387939453
11,1,3,7,23,33214,33186,27,2491,3.81768298149109,10.8196506500244
11,1,3,7,24,33571,33542,29,2484,3.80695486068726,12.8610134124756
11,1,3,7,25,31598,31569,29,2494,3.82228088378906,12.4913711547852
11,1,3,7,26,32419,32389,30,2497,3.82687854766846,13.756010055542
11,1,3,7,27,34813,34781,32,2511,3.84833478927612,12.7742033004761
11,1,3,7,28,36194,36157,36,2510,3.84680223464966,10.8149480819702
11,1,3,7,29,36304,36266,37,2507,3.84220457077026,11.8435745239258
11,1,3,7,30,37681,37646,35,2508,3.84373712539673,11.2834815979004
11,1,3,7,1,19962,19956,5,2405,3.68588018417358,13.6455688476563
11,1,3,7,2,14914,14912,2,2409,3.69201064109802,10.1333360671997
11,1,3,7,3,13416,13412,3,2417,3.70427131652832,10.1631898880005
11,1,3,7,4,14728,14720,8,2414,3.69967365264893,11.4867658615112
11,1,3,7,5,15711,15705,5,2422,3.71193432807922,10.8960580825806
11,1,3,7,6,16983,16977,6,2424,3.71499943733215,12.058669090271
11,1,3,7,7,17043,17035,7,2423,3.71346688270569,11.3132705688477
11,1,3,7,8,17609,17600,9,2425,3.71653199195862,11.2508754730225
11,1,3,7,9,22874,22864,10,2436,3.73339056968689,11.6369495391846
11,1,3,7,10,22062,22051,11,2436,3.73339056968689,10.3824443817139
11,1,3,7,11,19846,19834,12,2439,3.73798823356628,12.1164226531982
11,1,3,7,12,20417,20403,13,2444,3.74565124511719,9.65034770965576
11,1,3,7,13,22228,22213,14,2458,3.76710748672485,12.5376749038696
11,1,3,7,14,22188,22172,15,2460,3.77017283439636,12.2763948440552
11,1,3,7,15,24193,24176,17,2452,3.75791192054749,12.1672801971436
11,1,3,7,16,24425,24406,18,2471,3.78703117370605,10.9527492523193
11,1,3,7,17,25646,25626,19,2468,3.78243350982666,13.8024911880493
11,1,3,7,18,25863,25842,20,2477,3.79622673988342,11.2974634170532
11,1,3,7,19,27426,27404,22,2480,3.8008246421814,9.67625904083252
11,1,3,7,20,28283,28260,22,2504,3.83760666847229,13.3159351348877
11,1,3,7,21,28302,28278,23,2486,3.81001996994019,12.7586393356323
11,1,3,7,22,29108,29082,26,2505,3.83913922309875,10.4646091461182
11,1,3,7,23,30936,30909,27,2516,3.85599780082703,11.4733638763428
11,1,3,7,24,31104,31076,27,2518,3.85906291007996,11.9933996200562
11,1,3,7,25,32534,32504,29,2504,3.83760666847229,13.9399185180664
11,1,3,7,26,33545,33514,30,2518,3.85906291007996,12.5624675750732
11,1,3,7,27,33870,33838,32,2513,3.85140013694763,17.2795124053955
11,1,3,7,28,37120,37083,36,2542,3.89584517478943,14.6795358657837
11,1,3,7,29,37593,37559,34,2531,3.87898659706116,10.7755813598633
11,1,3,7,30,37198,37163,35,2513,3.85140013694763,10.8166236877441
12,1,3,8,1,14393,14390,2,2411,3.69507575035095,12.838360786438
12,1,3,8,2,14420,14417,3,2415,3.70120620727539,13.121072769165
12,1,3,8,3,15802,15798,3,2420,3.70886921882629,12.2402038574219
12,1,3,8,4,17038,17032,5,2423,3.71346688270569,10.1554327011108
12,1,3,8,5,17055,17048,6,2421,3.71040177345276,13.0186882019043
12,1,3,8,6,18842,18833,8,2427,3.71959733963013,12.1920261383057
12,1,3,8,7,19477,19464,13,2435,3.73185801506042,12.8735933303833
12,1,3,8,8,19221,19210,10,2432,3.72726011276245,11.8538475036621
12,1,3,8,9,20638,20627,11,2436,3.73339056968689,11.3653764724731
12,1,3,8,10,21004,20991,12,2443,3.74411869049072,13.0245819091797
12,1,3,8,11,21595,21581,14,2453,3.75944447517395,11.6573505401611
12,1,3,8,12,22746,22731,15,2466,3.77936816215515,10.1323394775391
12,1,3,8,13,23799,23782,16,2467,3.7809009552002,9.93585109710693
12,1,3,8,14,24530,24512,18,2466,3.77936816215515,10.8847846984863
12,1,3,8,15,25873,25853,19,2470,3.78549861907959,11.4424085617065
12,1,3,8,16,26848,26818,29,2479,3.79929184913635,13.5458707809448
12,1,3,8,17,28160,28138,22,2490,3.81615042686462,12.022234916687
12,1,3,8,18,31809,31785,23,2497,3.82687854766846,12.6820583343506
12,1,3,8,19,33701,33676,24,2517,3.85753035545349,9.84937191009521
12,1,3,8,20,30681,30653,27,2525,3.86979103088379,12.6046419143677
12,1,3,8,21,31461,31433,27,2552,3.91117095947266,12.2198333740234
12,1,3,8,22,32593,32554,38,2515,3.85446524620056,12.6293201446533
12,1,3,8,23,33871,33841,30,2529,3.87592148780823,11.0960092544556
12,1,3,8,24,34453,34420,32,2511,3.84833478927612,13.081298828125
12,1,3,8,25,35525,35491,34,2537,3.88818216323853,12.039888381958
12,1,3,8,26,38609,38574,34,2537,3.88818216323853,11.027569770813
12,1,3,8,27,38675,38631,43,2534,3.88358449935913,11.7652463912964
12,1,3,8,28,38633,38595,37,2545,3.90044283866882,12.973840713501
12,1,3,8,29,40578,40539,39,2515,3.85446524620056,9.55669403076172
12,1,3,8,30,42214,42174,40,2536,3.88664960861206,15.7657194137573
12,1,3,8,1,14407,14405,2,2427,3.71959733963013,12.1832761764526
12,1,3,8,2,14902,14899,2,2429,3.72266244888306,15.5941486358643
12,1,3,8,3,16249,16245,4,2433,3.72879266738892,10.1851978302002
12,1,3,8,4,16461,16456,5,2433,3.72879266738892,12.0914125442505
12,1,3,8,5,18340,18334,6,2443,3.74411869049072,13.2502899169922
12,1,3,8,6,19755,19747,8,2441,3.74105358123779,10.8756456375122
12,1,3,8,7,19131,19122,9,2442,3.74258613586426,13.3792028427124
12,1,3,8,8,21059,21048,10,2448,3.75178170204163,9.93387985229492
12,1,3,8,9,20796,20784,12,2458,3.76710748672485,11.4941072463989
12,1,3,8,10,22700,22687,12,2464,3.77630305290222,11.5110683441162
12,1,3,8,11,22399,22385,14,2475,3.79316163063049,12.2688770294189
12,1,3,8,12,24489,24470,19,2472,3.78856372833252,12.4233531951904
12,1,3,8,13,25307,25282,24,2484,3.80695486068726,11.8318910598755
12,1,3,8,14,26195,26177,18,2490,3.81615042686462,11.8632144927979
12,1,3,8,15,27453,27433,19,2493,3.8207483291626,12.6222591400146
12,1,3,8,16,27874,27852,21,2487,3.81155276298523,10.4876976013184
12,1,3,8,17,30108,30084,23,2501,3.8330090045929,11.1042919158936
12,1,3,8,18,29292,29267,24,2501,3.8330090045929,12.409351348877
12,1,3,8,19,30586,30561,25,2546,3.90197539329529,14.3580322265625
12,1,3,8,20,31916,31890,26,2521,3.86366081237793,10.3173608779907
12,1,3,8,21,33042,33014,28,2531,3.87898659706116,10.7286539077759
12,1,3,8,22,34895,34866,29,2525,3.86979103088379,10.965181350708
12,1,3,8,23,35382,35350,31,2527,3.8728563785553,16.193639755249
12,1,3,8,24,37218,37186,32,2537,3.88818216323853,16.1714611053467
12,1,3,8,25,39713,39677,36,2554,3.91423630714417,11.1214418411255
12,1,3,8,26,40813,40776,36,2544,3.89891028404236,11.897177696228
12,1,3,8,27,41566,41529,37,2565,3.93109464645386,12.643310546875
12,1,3,8,28,41228,41190,38,2528,3.87438893318176,11.9166278839111
12,1,3,8,29,42412,42373,39,2523,3.86672592163086,9.93827152252197
12,1,3,8,30,43757,43716,40,2521,3.86366081237793,12.0484409332275
13,1,3,9,1,14583,14581,2,2433,3.72879266738892,16.2037162780762
13,1,3,9,2,15787,15785,2,2437,3.73492312431335,11.3722820281982
13,1,3,9,3,17227,17222,4,2441,3.74105358123779,12.6818494796753
13,1,3,9,4,17610,17604,5,2444,3.74565124511719,10.8941631317139
13,1,3,9,5,19254,19240,14,2446,3.74871635437012,11.8638010025024
13,1,3,9,6,20162,20153,8,2452,3.75791192054749,12.553448677063
13,1,3,9,7,20947,20937,10,2451,3.75637936592102,11.6576633453369
13,1,3,9,8,22259,22247,11,2463,3.77477049827576,12.4792861938477
13,1,3,9,9,24034,24017,17,2460,3.77017283439636,11.3242835998535
13,1,3,9,10,27252,27237,14,2473,3.79009628295898,13.5493574142456
13,1,3,9,11,25284,25267,16,2475,3.79316163063049,13.0186424255371
13,1,3,9,12,26682,26664,18,2487,3.81155276298523,13.7123823165894
13,1,3,9,13,27741,27719,22,2493,3.8207483291626,11.4525833129883
13,1,3,9,14,27374,27353,20,2502,3.83454155921936,11.2929153442383
13,1,3,9,15,28783,28761,22,2503,3.83607411384583,12.3573665618896
13,1,3,9,16,31626,31602,24,2518,3.85906291007996,12.8025636672974
13,1,3,9,17,30555,30522,33,2519,3.86059546470642,11.1597995758057
13,1,3,9,18,31811,31782,28,2536,3.88664960861206,10.7964105606079
13,1,3,9,19,33780,33751,29,2536,3.88664960861206,11.3859062194824
13,1,3,9,20,34416,34386,30,2531,3.87898659706116,11.1205530166626
13,1,3,9,21,36802,36768,33,2541,3.89431262016296,18.7255115509033
13,1,3,9,22,42074,42040,33,2541,3.89431262016296,11.7550325393677
13,1,3,9,23,40864,40829,35,2534,3.88358449935913,16.3923492431641
13,1,3,9,24,39294,39257,37,2543,3.89737772941589,11.9244947433472
13,1,3,9,25,42235,42196,38,2551,3.90963840484619,10.9513206481934
13,1,3,9,26,42683,42643,40,2542,3.89584517478943,12.2398042678833
13,1,3,9,27,44698,44655,42,2545,3.90044283866882,14.3201112747192
13,1,3,9,28,45776,45733,43,2558,3.92036652565002,11.6567859649658
13,1,3,9,29,45086,45041,45,2549,3.90657329559326,15.8981952667236
13,1,3,9,30,48743,48697,46,2530,3.87745404243469,11.834867477417
13,1,3,9,1,16125,16123,2,2453,3.75944447517395,12.1673040390015
13,1,3,9,2,17390,17387,3,2448,3.75178170204163,12.1834993362427
13,1,3,9,3,19025,19020,4,2451,3.75637936592102,11.6895627975464
13,1,3,9,4,19908,19902,5,2453,3.75944447517395,10.6618423461914
13,1,3,9,5,20560,20552,7,2459,3.76864004135132,11.5074319839478
13,1,3,9,6,21226,21217,8,2460,3.77017283439636,12.2991952896118
13,1,3,9,7,22390,22380,10,2462,3.77323794364929,12.6794605255127
13,1,3,9,8,23655,23638,17,2467,3.7809009552002,10.7086772918701
13,1,3,9,9,24948,24934,13,2478,3.79775929450989,12.7048492431641
13,1,3,9,10,25630,25601,28,2482,3.80388975143433,10.3546810150146
13,1,3,9,11,27743,27719,23,2491,3.81768298149109,10.6930675506592
13,1,3,9,12,27903,27886,17,2494,3.82228088378906,13.7123184204102
13,1,3,9,13,28878,28848,29,2498,3.82841110229492,10.1813535690308
13,1,3,9,14,29256,29235,21,2510,3.84680223464966,11.3930244445801
13,1,3,9,15,29960,29938,22,2516,3.85599780082703,10.4804840087891
13,1,3,9,16,31644,31621,23,2523,3.86672592163086,13.7099771499634
13,1,3,9,17,32301,32276,25,2544,3.89891028404236,11.9765548706055
13,1,3,9,18,34305,34278,26,2538,3.88971471786499,11.3130655288696
13,1,3,9,19,35589,35559,29,2546,3.90197539329529,15.0642366409302
13,1,3,9,20,36923,36892,30,2546,3.90197539329529,10.2760534286499
13,1,3,9,21,42514,42481,32,2543,3.89737772941589,21.3916263580322
13,1,3,9,22,38763,38714,49,2546,3.90197539329529,16.1961116790771
13,1,3,9,23,39440,39405,35,2566,3.93262720108032,10.7910079956055
13,1,3,9,24,41406,41360,45,2548,3.9050407409668,11.1122341156006
13,1,3,9,25,41558,41520,37,2553,3.9127037525177,12.9640016555786
13,1,3,9,26,44819,44779,40,2565,3.93109464645386,12.6626205444336
13,1,3,9,27,47258,47216,41,2581,3.95561623573303,11.881724357605
13,1,3,9,28,45166,45123,42,2559,3.92189908027649,12.8155727386475
13,1,3,9,29,47537,47490,46,2537,3.88818216323853,10.2764720916748
13,1,3,9,30,49585,49538,46,2566,3.93262720108032,12.9843473434448
14,1,3,10,1,15982,15979,2,2451,3.75637936592102,10.7887153625488
14,1,3,10,2,17972,17965,7,2454,3.76097726821899,10.3963603973389
14,1,3,10,3,19667,19662,4,2458,3.76710748672485,12.0015468597412
14,1,3,10,4,20632,20626,6,2459,3.76864004135132,11.7032079696655
14,1,3,10,5,21749,21741,8,2465,3.77783560752869,12.4304323196411
14,1,3,10,6,22739,22729,9,2469,3.78396606445313,14.7639770507813
14,1,3,10,7,23656,23644,11,2473,3.79009628295898,15.4442234039307
14,1,3,10,8,24576,24562,13,2481,3.80235719680786,11.6535091400146
14,1,3,10,9,25529,25514,15,2484,3.80695486068726,11.8444786071777
14,1,3,10,10,27787,27771,16,2489,3.81461787223816,11.2923974990845
14,1,3,10,11,28079,28061,17,2502,3.83454155921936,12.6452951431274
14,1,3,10,12,29113,29077,35,2522,3.86519336700439,12.0156507492065
14,1,3,10,13,31359,31336,22,2511,3.84833478927612,11.2568397521973
14,1,3,10,14,31831,31808,23,2537,3.88818216323853,11.8769359588623
14,1,3,10,15,33363,33338,24,2534,3.88358449935913,11.6814155578613
14,1,3,10,16,40671,40644,26,2542,3.89584517478943,9.79018402099609
14,1,3,10,17,41656,41627,28,2541,3.89431262016296,14.8718996047974
14,1,3,10,18,36691,36661,30,2543,3.89737772941589,16.0332584381104
14,1,3,10,19,37832,37801,31,2556,3.91730141639709,10.8466596603394
14,1,3,10,20,38418,38380,37,2565,3.93109464645386,12.0120887756348
14,1,3,10,21,40857,40821,36,2548,3.9050407409668,14.7389841079712
14,1,3,10,22,41672,41634,37,2548,3.9050407409668,11.6392393112183
14,1,3,10,23,44004,43965,39,2557,3.91883397102356,13.2222623825073
14,1,3,10,24,44635,44594,40,2582,3.9571487903595,19.2556858062744
14,1,3,10,25,48342,48299,42,2573,3.94335556030273,10.7033214569092
14,1,3,10,26,48879,48819,60,2575,3.94642066955566,12.5512170791626
14,1,3,10,27,49601,49554,46,2578,3.95101833343506,12.8062086105347
14,1,3,10,28,50735,50673,62,2578,3.95101833343506,18.9978733062744
14,1,3,10,29,53101,53049,51,2546,3.90197539329529,11.0507955551147
14,1,3,10,30,57142,57089,53,2552,3.91117095947266,12.4796590805054
14,1,3,10,1,20502,20500,2,2465,3.77783560752869,12.9276466369629
14,1,3,10,2,19275,19271,3,2469,3.78396606445313,14.7360935211182
14,1,3,10,3,20116,20108,8,2472,3.78856372833252,10.6011848449707
14,1,3,10,4,20658,20651,6,2485,3.80848741531372,13.9882068634033
14,1,3,10,5,22484,22469,15,2478,3.79775929450989,14.6648149490356
14,1,3,10,6,23188,23178,9,2481,3.80235719680786,11.2614440917969
14,1,3,10,7,24788,24777,11,2485,3.80848741531372,11.6770715713501
14,1,3,10,8,24746,24733,13,2495,3.82381343841553,10.1558055877686
14,1,3,10,9,26378,26357,21,2499,3.82994365692139,10.9009628295898
14,1,3,10,10,28079,28062,16,2497,3.82687854766846,13.3191223144531
14,1,3,10,11,28651,28632,18,2510,3.84680223464966,13.4600524902344
14,1,3,10,12,29070,29051,19,2523,3.86672592163086,11.2459487915039
14,1,3,10,13,31052,31030,21,2526,3.87132358551025,10.8585329055786
14,1,3,10,14,31792,31769,22,2529,3.87592148780823,10.1226711273193
14,1,3,10,15,33098,33065,33,2538,3.88971471786499,12.3187274932861
14,1,3,10,16,34385,34358,26,2544,3.89891028404236,14.3520336151123
14,1,3,10,17,35025,34987,38,2556,3.91730141639709,10.477970123291
14,1,3,10,18,37221,37191,30,2555,3.91576886177063,9.84961891174316
14,1,3,10,19,37177,37145,31,2556,3.91730141639709,14.2878904342651
14,1,3,10,20,39275,39231,43,2573,3.94335556030273,12.2297458648682
14,1,3,10,21,40859,40823,36,2558,3.92036652565002,11.1139087677002
14,1,3,10,22,45322,45284,37,2607,3.99546360969543,9.92645359039307
14,1,3,10,23,42512,42472,40,2589,3.96787691116333,11.8462600708008
14,1,3,10,24,44395,44354,40,2602,3.98780059814453,11.201602935791
14,1,3,10,25,48017,47973,44,2614,4.00619173049927,12.360372543335
14,1,3,10,26,47750,47705,45,2608,3.9969961643219,11.0527067184448
14,1,3,10,27,48729,48683,46,2613,4.0046591758728,10.0880489349365
14,1,3,10,28,50148,50100,48,2615,4.00772428512573,17.8478298187256
14,1,3,10,29,52365,52315,50,2623,4.01998519897461,8.09546184539795
14,1,3,10,30,52823,52761,61,2597,3.98013758659363,16.6567802429199
16,1,4,11,1,19270,19267,2,2487,3.81155276298523,13.8653259277344
16,1,4,11,2,19995,19991,3,2492,3.81921553611755,11.5660238265991
16,1,4,11,3,21434,21429,5,2496,3.82534599304199,12.6208810806274
16,1,4,11,4,22073,22058,15,2501,3.8330090045929,12.0981845855713
16,1,4,11,5,24093,24084,8,2502,3.83454155921936,12.104022026062
16,1,4,11,6,24772,24761,11,2513,3.85140013694763,11.4550142288208
16,1,4,11,7,26803,26789,13,2514,3.8529326915741,12.9154024124146
16,1,4,11,8,27506,27491,14,2516,3.85599780082703,11.0631675720215
16,1,4,11,9,28318,28301,16,2518,3.85906291007996,11.2828741073608
16,1,4,11,10,29395,29377,18,2540,3.8927800655365,12.0553340911865
16,1,4,11,11,31254,31234,20,2539,3.89124727249146,13.0850982666016
16,1,4,11,12,32337,32314,22,2544,3.89891028404236,16.2915019989014
16,1,4,11,13,38328,38304,24,2551,3.90963840484619,14.0156536102295
16,1,4,11,14,34162,34135,26,2561,3.924964427948,10.8786668777466
16,1,4,11,15,36566,36538,27,2562,3.92649698257446,10.4703407287598
16,1,4,11,16,36438,36399,38,2568,3.93569254875183,11.4582986831665
16,1,4,11,17,39618,39586,31,2583,3.95868134498596,10.9830493927002
16,1,4,11,18,41805,41770,35,2575,3.94642066955566,14.5487565994263
16,1,4,11,19,41268,41233,35,2583,3.95868134498596,10.6749143600464
16,1,4,11,20,43709,43663,45,2583,3.95868134498596,14.8755369186401
16,1,4,11,21,44856,44815,40,2592,3.97247457504272,10.1206560134888
16,1,4,11,22,44160,44095,64,2588,3.96634435653687,12.7050552368164
16,1,4,11,23,48375,48331,43,2602,3.98780059814453,12.9911079406738
16,1,4,11,24,48418,48369,48,2606,3.99393105506897,11.5083408355713
16,1,4,11,25,54331,54284,47,2602,3.98780059814453,19.994478225708
16,1,4,11,26,54011,53951,59,2596,3.97860503196716,12.3695011138916
16,1,4,11,27,59556,59503,52,2589,3.96787691116333,12.9517107009888
16,1,4,11,28,54306,54242,64,2601,3.98626804351807,14.9042491912842
16,1,4,11,29,56210,56152,57,2602,3.98780059814453,14.4744577407837
16,1,4,11,30,59548,59490,57,2591,3.97094202041626,10.3062038421631
16,1,4,11,1,17457,17454,2,2526,3.87132358551025,12.8889274597168
16,1,4,11,2,20561,20557,3,2528,3.87438893318176,9.2855396270752
16,1,4,11,3,24179,24174,5,2534,3.88358449935913,8.79457855224609
16,1,4,11,4,27828,27821,7,2536,3.88664960861206,9.75273513793945
16,1,4,11,5,26655,26645,9,2542,3.89584517478943,9.40769100189209
16,1,4,11,6,28368,28352,15,2546,3.90197539329529,11.5422325134277
16,1,4,11,7,28642,28629,12,2552,3.91117095947266,10.3385047912598
