Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Total RAM Usage (MB),Total RAM Usage (%),CPU Usage (%)
12,1,2,9,12,8017,7996,20,2770,4.24527597427368,8.58244132995605
12,1,2,9,13,8586,8563,23,2775,4.25293874740601,7.86994981765747
12,1,2,9,14,9385,9357,27,2773,4.24987363815308,9.00613594055176
12,1,2,9,15,9878,9856,22,2773,4.24987363815308,11.2142686843872
12,1,2,9,16,10798,10774,23,2773,4.24987363815308,18.0830574035645
12,1,2,9,17,11346,11320,25,2769,4.24374341964722,17.081090927124
12,1,2,9,18,12211,12180,31,2769,4.24374341964722,10.8470869064331
12,1,2,9,19,13077,13044,33,2768,4.24221038818359,15.3073816299438
12,1,2,9,20,13638,13604,34,2768,4.24221038818359,9.96405220031738
12,1,2,9,21,14578,14546,32,2774,4.25140619277954,17.0977268218994
12,1,2,9,22,14972,14934,37,2771,4.24680852890015,15.1676063537598
12,1,2,9,23,15596,15558,38,2768,4.24221038818359,15.8021631240845
12,1,2,9,24,16517,16481,36,2767,4.24067783355713,13.4925661087036
12,1,2,9,25,17231,17193,38,2769,4.24374341964722,15.5116815567017
12,1,2,9,26,17999,17955,44,2769,4.24374341964722,14.2106904983521
12,1,2,9,27,18843,18797,45,2773,4.24987363815308,13.6004505157471
12,1,2,9,28,19665,19618,47,2770,4.24527597427368,10.2974863052368
12,1,2,9,29,20435,20388,47,2771,4.24680852890015,14.9600057601929
12,1,2,9,30,21119,21070,49,2768,4.24221038818359,11.2583417892456
13,1,2,10,1,666,664,1,2775,4.25293874740601,4.79049110412598
13,1,2,10,2,1369,1366,3,2771,4.24680852890015,5.39875411987305
13,1,2,10,3,2114,2104,9,2772,4.24834108352661,9.25203609466553
13,1,2,10,4,2751,2738,12,2775,4.25293874740601,7.00802803039551
13,1,2,10,5,3439,3430,8,2778,4.2575364112854,7.96813869476318
13,1,2,10,6,4137,4127,9,2776,4.25447130203247,5.80976104736328
13,1,2,10,7,4903,4892,11,2775,4.25293874740601,12.5825777053833
13,1,2,10,8,5589,5575,13,2773,4.24987363815308,7.31069231033325
13,1,2,10,9,6259,6241,17,2777,4.25600385665894,19.3531093597412
13,1,2,10,10,6924,6908,16,2774,4.25140619277954,13.3615198135376
13,1,2,10,11,7598,7580,17,2778,4.2575364112854,17.8216419219971
13,1,2,10,12,8408,8388,19,2778,4.2575364112854,15.1748714447021
13,1,2,10,13,9388,9366,21,2777,4.25600385665894,8.87015628814697
13,1,2,10,14,10077,10047,30,2779,4.25906896591187,14.4856767654419
13,1,2,10,15,10742,10712,29,2781,4.26213407516479,15.1379346847534
13,1,2,10,16,11649,11623,26,2772,4.24834108352661,17.0793972015381
13,1,2,10,17,12515,12483,32,2776,4.25447130203247,14.1521158218384
13,1,2,10,18,13309,13276,33,2776,4.25447130203247,12.9397916793823
13,1,2,10,19,14015,13982,32,2772,4.24834108352661,15.4753341674805
13,1,2,10,20,15015,14979,36,2774,4.25140619277954,12.8453817367554
13,1,2,10,21,15850,15807,43,2775,4.25293874740601,15.7745018005371
13,1,2,10,22,16628,16587,41,2775,4.25293874740601,16.159252166748
13,1,2,10,23,17689,17650,38,2771,4.24680852890015,12.8577632904053
13,1,2,10,24,18263,18215,48,2777,4.25600385665894,14.0991296768188
13,1,2,10,25,19203,19157,45,2771,4.24680852890015,12.4309434890747
13,1,2,10,26,20217,20170,47,2771,4.24680852890015,13.7590799331665
13,1,2,10,27,21050,21000,49,2778,4.2575364112854,14.9004755020142
13,1,2,10,28,21800,21752,47,2772,4.24834108352661,15.6819934844971
13,1,2,10,29,22915,22860,54,2775,4.25293874740601,13.8780651092529
13,1,2,10,30,23895,23839,55,2772,4.24834108352661,12.8103275299072
13,1,2,10,1,645,643,1,2783,4.26519966125488,13.4396705627441
13,1,2,10,2,1304,1301,3,2778,4.2575364112854,13.7250690460205
13,1,2,10,3,1935,1926,8,2780,4.26060152053833,11.7147016525269
13,1,2,10,4,2645,2634,11,2783,4.26519966125488,15.0377511978149
13,1,2,10,5,3322,3314,8,2778,4.2575364112854,11.9270925521851
13,1,2,10,6,4010,4000,9,2784,4.26673221588135,12.0963563919067
13,1,2,10,7,4727,4716,11,2783,4.26519966125488,11.002610206604
13,1,2,10,8,5704,5687,16,2778,4.2575364112854,8.14318466186523
13,1,2,10,9,6307,6292,14,2780,4.26060152053833,9.92499160766602
13,1,2,10,10,7040,7024,16,2784,4.26673221588135,10.9229898452759
13,1,2,10,11,7699,7681,18,2781,4.26213407516479,12.4435911178589
13,1,2,10,12,8399,8379,19,2778,4.2575364112854,12.5790414810181
13,1,2,10,13,9352,9327,24,2787,4.27132987976074,13.2026386260986
13,1,2,10,14,10216,10193,23,2785,4.26826477050781,15.635498046875
13,1,2,10,15,10731,10706,24,2779,4.25906896591187,12.1237192153931
13,1,2,10,16,11599,11572,27,2783,4.26519966125488,15.0345621109009
13,1,2,10,17,12486,12449,37,2780,4.26060152053833,16.5915908813477
13,1,2,10,18,13119,13089,30,2779,4.25906896591187,13.6682968139648
13,1,2,10,19,14039,14007,32,2781,4.26213407516479,12.4796714782715
13,1,2,10,20,14715,14678,36,2777,4.25600385665894,15.6871604919434
13,1,2,10,21,15641,15601,39,2778,4.2575364112854,13.1248979568481
13,1,2,10,22,16542,16506,36,2779,4.25906896591187,14.1320171356201
13,1,2,10,23,17426,17382,43,2782,4.26366710662842,17.2623405456543
13,1,2,10,24,18233,18192,40,2780,4.26060152053833,13.4454174041748
13,1,2,10,25,19104,19060,43,2784,4.26673221588135,12.672384262085
13,1,2,10,26,20020,19976,44,2780,4.26060152053833,14.9903955459595
13,1,2,10,27,20905,20854,50,2780,4.26060152053833,15.7982606887817
13,1,2,10,28,21838,21790,47,2782,4.26366710662842,15.4506397247314
13,1,2,10,29,22809,22755,54,2781,4.26213407516479,15.6054363250732
13,1,2,10,30,23388,23335,53,2783,4.26519966125488,12.4713230133057
13,1,2,10,1,677,676,1,2787,4.27132987976074,9.50611782073975
13,1,2,10,2,1347,1341,6,2787,4.27132987976074,7.98796415328979
13,1,2,10,3,2027,2022,5,2788,4.27286243438721,8.35412788391113
13,1,2,10,4,2800,2794,6,2789,4.27439498901367,9.03853988647461
13,1,2,10,5,3483,3475,7,2790,4.27592754364014,8.54580593109131
13,1,2,10,6,4147,4137,10,2789,4.27439498901367,7.7585244178772
13,1,2,10,7,4935,4924,11,2789,4.27439498901367,10.7833070755005
13,1,2,10,8,5555,5542,13,2790,4.27592754364014,14.8004846572876
13,1,2,10,9,6267,6243,23,2791,4.2774600982666,9.90968132019043
13,1,2,10,10,7155,7138,16,2793,4.28052520751953,7.70228338241577
13,1,2,10,11,7897,7879,17,2792,4.27899265289307,9.3784351348877
13,1,2,10,12,8590,8570,20,2790,4.27592754364014,10.0380373001099
13,1,2,10,13,9457,9436,21,2793,4.28052520751953,13.2017211914063
13,1,2,10,14,9849,9826,23,2793,4.28052520751953,12.860668182373
13,1,2,10,15,10690,10662,28,2788,4.27286243438721,18.0324535369873
13,1,2,10,16,11458,11432,26,2793,4.28052520751953,14.5925130844116
13,1,2,10,17,12305,12277,28,2789,4.27439498901367,15.4899206161499
13,1,2,10,18,13245,13214,30,2791,4.2774600982666,14.7807807922363
13,1,2,10,19,14130,14095,35,2793,4.28052520751953,12.5156288146973
13,1,2,10,20,14795,14757,37,2787,4.27132987976074,17.8907699584961
13,1,2,10,21,15673,15631,41,2788,4.27286243438721,11.9386405944824
13,1,2,10,22,16445,16405,40,2788,4.27286243438721,12.4587669372559
13,1,2,10,23,17349,17306,42,2786,4.26979732513428,12.6846790313721
13,1,2,10,24,18062,18015,47,2786,4.26979732513428,16.5970287322998
13,1,2,10,25,19005,18959,46,2788,4.27286243438721,10.9635438919067
13,1,2,10,26,20038,19990,48,2786,4.26979732513428,13.6593523025513
13,1,2,10,27,20913,20866,46,2786,4.26979732513428,8.99772834777832
13,1,2,10,28,21992,21941,51,2787,4.27132987976074,18.3106727600098
13,1,2,10,29,22699,22646,53,2786,4.26979732513428,13.6525344848633
13,1,2,10,30,23495,23437,58,2791,4.2774600982666,16.4973564147949
14,1,2,11,1,739,737,1,2804,4.2973837852478,4.45962572097778
14,1,2,11,2,1516,1508,8,2804,4.2973837852478,8.76268863677979
14,1,2,11,3,2369,2359,9,2800,4.29125356674194,9.24465084075928
14,1,2,11,4,3054,3047,7,2805,4.29891633987427,7.61749839782715
14,1,2,11,5,3862,3850,12,2801,4.29278612136841,8.79730987548828
14,1,2,11,6,4655,4644,11,2801,4.29278612136841,8.06375408172607
14,1,2,11,7,5497,5481,15,2803,4.29585123062134,8.99260520935059
14,1,2,11,8,6280,6265,14,2804,4.2973837852478,15.4526929855347
14,1,2,11,9,7038,7022,16,2802,4.29431867599487,10.9087772369385
14,1,2,11,10,7629,7610,19,2805,4.29891633987427,12.8228406906128
14,1,2,11,11,8407,8387,19,2808,4.30351400375366,12.8668422698975
14,1,2,11,12,9333,9307,26,2808,4.30351400375366,16.4812316894531
14,1,2,11,13,10199,10171,27,2806,4.30044889450073,12.3089942932129
14,1,2,11,14,10984,10954,29,2802,4.29431867599487,13.8189659118652
14,1,2,11,15,11831,11801,30,2806,4.30044889450073,13.5136384963989
14,1,2,11,16,12722,12690,32,2805,4.29891633987427,12.2155017852783
14,1,2,11,17,13581,13545,35,2803,4.29585123062134,12.2599172592163
14,1,2,11,18,14558,14522,36,2800,4.29125356674194,13.5464010238647
14,1,2,11,19,15591,15552,38,2804,4.2973837852478,15.0933771133423
14,1,2,11,20,16377,16340,37,2804,4.2973837852478,15.3461217880249
14,1,2,11,21,17321,17278,43,2807,4.3019814491272,12.4324960708618
14,1,2,11,22,18299,18255,43,2803,4.29585123062134,13.7674551010132
14,1,2,11,23,19171,19127,43,2804,4.2973837852478,15.8065366744995
14,1,2,11,24,20232,20181,50,2805,4.29891633987427,11.2834129333496
14,1,2,11,25,21139,21087,51,2806,4.30044889450073,14.4632415771484
14,1,2,11,26,22362,22310,52,2800,4.29125356674194,17.0629043579102
14,1,2,11,27,23110,23051,58,2800,4.29125356674194,13.5519924163818
14,1,2,11,28,24193,24139,53,2799,4.28972101211548,15.852180480957
14,1,2,11,29,25137,25075,61,2803,4.29585123062134,12.9261341094971
14,1,2,11,30,26548,26488,59,2800,4.29125356674194,15.6280469894409
14,1,2,11,1,719,717,1,2813,4.31117725372314,9.55366611480713
14,1,2,11,2,1434,1430,3,2813,4.31117725372314,7.85786056518555
14,1,2,11,3,2259,2254,5,2815,4.31424236297607,7.55113887786865
14,1,2,11,4,3031,3024,7,2808,4.30351400375366,9.17972946166992
14,1,2,11,5,3792,3783,8,2813,4.31117725372314,8.49778270721436
14,1,2,11,6,4481,4470,10,2815,4.31424236297607,14.8706493377686
14,1,2,11,7,5279,5266,12,2815,4.31424236297607,11.5812826156616
14,1,2,11,8,5953,5938,14,2811,4.30811214447021,11.0922374725342
14,1,2,11,9,6819,6800,19,2817,4.317307472229,13.1913347244263
14,1,2,11,10,7653,7630,22,2814,4.31270980834961,12.4876928329468
14,1,2,11,11,8454,8431,22,2818,4.31884002685547,15.0359516143799
14,1,2,11,12,9339,9316,23,2810,4.30657958984375,13.042688369751
14,1,2,11,13,10125,10098,26,2810,4.30657958984375,15.7367753982544
14,1,2,11,14,11031,10989,41,2814,4.31270980834961,11.5423641204834
14,1,2,11,15,12034,12001,32,2817,4.317307472229,13.7666492462158
14,1,2,11,16,12761,12731,30,2813,4.31117725372314,13.2476892471313
14,1,2,11,17,13654,13620,34,2812,4.30964469909668,14.112943649292
14,1,2,11,18,14465,14415,49,2812,4.30964469909668,13.3561353683472
14,1,2,11,19,15435,15396,38,2816,4.31577491760254,13.7558965682983
14,1,2,11,20,16301,16263,38,2813,4.31117725372314,15.7866525650024
14,1,2,11,21,17328,17283,45,2814,4.31270980834961,15.9983549118042
14,1,2,11,22,18499,18455,44,2811,4.30811214447021,14.0160675048828
14,1,2,11,23,19254,19206,47,2810,4.30657958984375,14.5705919265747
14,1,2,11,24,20229,20181,48,2812,4.30964469909668,13.5727424621582
14,1,2,11,25,21223,21169,53,2812,4.30964469909668,14.1521587371826
14,1,2,11,26,22081,22027,54,2812,4.30964469909668,15.6128454208374
14,1,2,11,27,23141,23084,56,2817,4.317307472229,12.8225622177124
14,1,2,11,28,24340,24279,61,2814,4.31270980834961,12.6032571792603
14,1,2,11,29,25330,25270,60,2811,4.30811214447021,13.2372884750366
14,1,2,11,30,26236,26171,65,2813,4.31117725372314,14.2964811325073
14,1,2,11,1,709,708,1,2823,4.32650327682495,17.24635887146
14,1,2,11,2,1412,1409,3,2817,4.317307472229,14.3443183898926
14,1,2,11,3,2147,2142,5,2820,4.3219051361084,13.9456329345703
14,1,2,11,4,2929,2922,7,2824,4.32803583145142,12.2730989456177
14,1,2,11,5,3670,3661,9,2819,4.32037258148193,13.9054622650146
14,1,2,11,6,4427,4416,11,2819,4.32037258148193,16.7045650482178
14,1,2,11,7,5200,5187,12,2820,4.3219051361084,15.1968593597412
14,1,2,11,8,5951,5936,14,2823,4.32650327682495,12.019063949585
14,1,2,11,9,6824,6808,15,2818,4.31884002685547,14.1682682037354
14,1,2,11,10,7573,7554,18,2823,4.32650327682495,14.8758201599121
14,1,2,11,11,8386,8366,19,2827,4.33263349533081,12.0957012176514
14,1,2,11,12,9283,9262,21,2826,4.33110094070435,13.3618488311768
14,1,2,11,13,10156,10129,26,2818,4.31884002685547,13.337553024292
14,1,2,11,14,11012,10985,26,2822,4.32497072219849,11.0549154281616
14,1,2,11,15,11888,11857,31,2818,4.31884002685547,12.1913175582886
14,1,2,11,16,12693,12662,30,2824,4.32803583145142,13.9076919555664
14,1,2,11,17,13587,13550,36,2823,4.32650327682495,14.9149580001831
14,1,2,11,18,14748,14712,36,2819,4.32037258148193,13.1959171295166
14,1,2,11,19,15500,15461,38,2821,4.32343769073486,17.09787940979
14,1,2,11,20,16362,16325,37,2821,4.32343769073486,11.7583541870117
14,1,2,11,21,17247,17199,48,2819,4.32037258148193,18.1584339141846
14,1,2,11,22,18133,18088,45,2822,4.32497072219849,14.0970840454102
14,1,2,11,23,19136,19088,47,2820,4.3219051361084,15.5140657424927
14,1,2,11,24,20110,20061,49,2824,4.32803583145142,13.2758560180664
14,1,2,11,25,21166,21113,52,2821,4.32343769073486,11.5026321411133
14,1,2,11,26,22198,22146,52,2818,4.31884002685547,13.6266946792603
14,1,2,11,27,23168,23111,57,2821,4.32343769073486,13.8158082962036
14,1,2,11,28,24104,24047,56,2821,4.32343769073486,12.9498348236084
14,1,2,11,29,25016,24955,60,2822,4.32497072219849,12.9816923141479
14,1,2,11,30,25930,25864,65,2822,4.32497072219849,13.0395860671997
16,1,3,12,1,768,766,1,2828,4.33416604995728,7.6949348449707
16,1,3,12,2,1601,1593,8,2828,4.33416604995728,10.5747928619385
16,1,3,12,3,2465,2459,5,2825,4.32956838607788,10.5191354751587
16,1,3,12,4,3325,3317,7,2829,4.33569860458374,8.49655532836914
16,1,3,12,5,4101,4091,9,2825,4.32956838607788,13.2998332977295
16,1,3,12,6,4841,4829,12,2825,4.32956838607788,13.6387329101563
16,1,3,12,7,5682,5664,17,2827,4.33263349533081,13.9831066131592
16,1,3,12,8,6563,6546,16,2825,4.32956838607788,10.8695592880249
16,1,3,12,9,7419,7400,18,2825,4.32956838607788,15.8368453979492
16,1,3,12,10,8249,8229,19,2829,4.33569860458374,14.3961744308472
16,1,3,12,11,9218,9195,23,2831,4.33876371383667,12.2932929992676
16,1,3,12,12,10380,10356,23,2823,4.32650327682495,18.4564628601074
16,1,3,12,13,11077,11047,29,2827,4.33263349533081,14.0853319168091
16,1,3,12,14,11969,11937,32,2829,4.33569860458374,16.1553173065186
16,1,3,12,15,12972,12941,30,2827,4.33263349533081,11.6659936904907
16,1,3,12,16,13883,13846,37,2825,4.32956838607788,12.4560852050781
16,1,3,12,17,15037,14994,42,2826,4.33110094070435,14.3434658050537
16,1,3,12,18,15952,15911,41,2829,4.33569860458374,13.1319313049316
16,1,3,12,19,16825,16785,39,2828,4.33416604995728,14.1535224914551
16,1,3,12,20,17791,17748,42,2823,4.32650327682495,17.9430637359619
16,1,3,12,21,18752,18706,45,2825,4.32956838607788,15.094934463501
16,1,3,12,22,19767,19717,49,2827,4.33263349533081,13.821418762207
16,1,3,12,23,20941,20889,51,2829,4.33569860458374,11.0371999740601
16,1,3,12,24,21880,21823,56,2830,4.33723115921021,15.3605222702026
16,1,3,12,25,23030,22972,58,2826,4.33110094070435,13.2637739181519
16,1,3,12,26,23997,23937,59,2824,4.32803583145142,17.0977764129639
16,1,3,12,27,25003,24943,59,2824,4.32803583145142,11.1796064376831
16,1,3,12,28,26202,26133,68,2826,4.33110094070435,15.3907279968262
16,1,3,12,29,27488,27423,65,2827,4.33263349533081,14.9548187255859
16,1,3,12,30,28226,28152,74,2827,4.33263349533081,13.3788642883301
16,1,3,12,1,781,780,1,2829,4.33569860458374,8.11152172088623
16,1,3,12,2,1650,1646,3,2829,4.33569860458374,12.0059604644775
16,1,3,12,3,2465,2459,6,2825,4.32956838607788,8.60807991027832
16,1,3,12,4,3359,3351,7,2828,4.33416604995728,12.5783739089966
16,1,3,12,5,4191,4175,16,2827,4.33263349533081,11.7810335159302
16,1,3,12,6,4950,4937,12,2829,4.33569860458374,11.4623594284058
16,1,3,12,7,5828,5815,13,2829,4.33569860458374,16.7792224884033
16,1,3,12,8,6737,6721,15,2828,4.33416604995728,12.5889863967896
16,1,3,12,9,7584,7566,18,2831,4.33876371383667,11.5253438949585
16,1,3,12,10,8482,8458,23,2830,4.33723115921021,11.8691492080688
16,1,3,12,11,9325,9303,21,2833,4.3418288230896,16.3041400909424
16,1,3,12,12,10285,10261,24,2826,4.33110094070435,12.0964612960815
16,1,3,12,13,11189,11160,29,2827,4.33263349533081,14.715669631958
16,1,3,12,14,12088,12056,31,2831,4.33876371383667,11.2119798660278
16,1,3,12,15,13167,13135,31,2827,4.33263349533081,17.4506855010986
16,1,3,12,16,13956,13921,35,2827,4.33263349533081,12.0693769454956
16,1,3,12,17,15096,15052,44,2828,4.33416604995728,15.0050687789917
16,1,3,12,18,16471,16435,36,2826,4.33110094070435,13.4534034729004
16,1,3,12,19,16970,16928,41,2824,4.32803583145142,11.4971046447754
16,1,3,12,20,18212,18168,44,2829,4.33569860458374,12.3982744216919
16,1,3,12,21,19024,18976,48,2827,4.33263349533081,14.7376165390015
16,1,3,12,22,20040,19989,51,2829,4.33569860458374,19.3572902679443
16,1,3,12,23,21105,21054,51,2825,4.32956838607788,12.1518898010254
16,1,3,12,24,22222,22158,63,2831,4.33876371383667,13.3477802276611
16,1,3,12,25,23240,23184,55,2828,4.33416604995728,11.4625873565674
16,1,3,12,26,24571,24500,71,2826,4.33110094070435,15.8767805099487
16,1,3,12,27,25502,25431,70,2826,4.33110094070435,12.6986999511719
16,1,3,12,28,26577,26514,63,2825,4.32956838607788,12.8502712249756
16,1,3,12,29,27674,27609,65,2826,4.33110094070435,14.9033279418945
16,1,3,12,30,28844,28771,73,2826,4.33110094070435,14.6050882339478
16,1,3,12,1,768,766,1,2839,4.35102462768555,8.46439361572266
16,1,3,12,2,1605,1601,3,2839,4.35102462768555,9.51061630249023
16,1,3,12,3,2450,2441,9,2837,4.34795951843262,8.73046112060547
16,1,3,12,4,3285,3273,11,2841,4.35408973693848,6.81776237487793
16,1,3,12,5,4142,4132,9,2838,4.34949207305908,11.8350458145142
16,1,3,12,6,4772,4759,12,2838,4.34949207305908,16.7182159423828
16,1,3,12,7,5716,5702,14,2839,4.35102462768555,15.1620225906372
16,1,3,12,8,6520,6503,16,2837,4.34795951843262,17.6447830200195
16,1,3,12,9,7489,7472,17,2842,4.35562229156494,13.3080062866211
16,1,3,12,10,8337,8317,19,2839,4.35102462768555,13.2111101150513
16,1,3,12,11,9338,9315,22,2836,4.34642696380615,13.4043502807617
16,1,3,12,12,10150,10125,24,2838,4.34949207305908,12.4835214614868
16,1,3,12,13,11025,10998,26,2838,4.34949207305908,14.4066200256348
16,1,3,12,14,11975,11947,27,2842,4.35562229156494,9.05276584625244
16,1,3,12,15,13081,13051,30,2838,4.34949207305908,13.2585506439209
16,1,3,12,16,13800,13768,31,2839,4.35102462768555,13.0168304443359
16,1,3,12,17,14747,14709,37,2839,4.35102462768555,12.2647294998169
16,1,3,12,18,15787,15746,40,2836,4.34642696380615,12.7085475921631
16,1,3,12,19,17004,16965,39,2836,4.34642696380615,12.5535326004028
16,1,3,12,20,17768,17720,47,2838,4.34949207305908,20.3116588592529
16,1,3,12,21,18917,18872,44,2836,4.34642696380615,17.1237945556641
16,1,3,12,22,19800,19748,51,2839,4.35102462768555,13.6403827667236
16,1,3,12,23,20912,20861,50,2837,4.34795951843262,12.0626058578491
16,1,3,12,24,22081,22028,52,2837,4.34795951843262,13.654203414917
16,1,3,12,25,22974,22920,54,2841,4.35408973693848,16.692699432373
16,1,3,12,26,24097,24039,58,2837,4.34795951843262,19.0654850006104
16,1,3,12,27,25106,25043,63,2835,4.34489440917969,12.2154731750488
16,1,3,12,28,26295,26232,63,2838,4.34949207305908,12.2585563659668
16,1,3,12,29,27464,27394,69,2838,4.34949207305908,15.2996196746826
16,1,3,12,30,28592,28525,67,2836,4.34642696380615,16.6577053070068
17,1,3,13,1,833,831,1,2851,4.36941576004028,5.62744379043579
17,1,3,13,2,1725,1721,4,2851,4.36941576004028,7.90759992599487
17,1,3,13,3,2694,2687,6,2848,4.36481761932373,10.4739551544189
17,1,3,13,4,3418,3409,9,2851,4.36941576004028,13.6266889572144
17,1,3,13,5,4330,4319,10,2849,4.36635065078735,13.0686817169189
17,1,3,13,6,5187,5174,13,2850,4.36788320541382,12.4809122085571
17,1,3,13,7,6074,6052,22,2850,4.36788320541382,14.8241815567017
17,1,3,13,8,7060,7039,20,2851,4.36941576004028,16.529993057251
17,1,3,13,9,8031,8007,23,2848,4.36481761932373,17.0705966949463
17,1,3,13,10,9062,9039,22,2851,4.36941576004028,15.0788946151733
17,1,3,13,11,9921,9896,24,2847,4.36328506469727,11.5630435943604
17,1,3,13,12,10843,10818,25,2850,4.36788320541382,12.3603935241699
17,1,3,13,13,11762,11728,34,2851,4.36941576004028,12.6549053192139
17,1,3,13,14,13074,13038,36,2853,4.37248086929321,11.3727531433105
17,1,3,13,15,13865,13827,38,2850,4.36788320541382,11.974139213562
17,1,3,13,16,14850,14815,35,2847,4.36328506469727,11.7347002029419
17,1,3,13,17,15908,15869,39,2850,4.36788320541382,11.5769577026367
17,1,3,13,18,16938,16891,46,2852,4.37094831466675,13.4498491287231
17,1,3,13,19,17933,17890,43,2846,4.3617525100708,11.8968620300293
17,1,3,13,20,19077,19025,51,2853,4.37248086929321,13.621057510376
17,1,3,13,21,20112,20058,53,2850,4.36788320541382,15.7988758087158
17,1,3,13,22,21398,21345,53,2845,4.36021995544434,14.2389116287231
17,1,3,13,23,22508,22446,61,2851,4.36941576004028,15.5114755630493
17,1,3,13,24,23406,23344,61,2852,4.37094831466675,12.7834205627441
17,1,3,13,25,24500,24434,66,2848,4.36481761932373,14.5491418838501
17,1,3,13,26,25668,25599,69,2845,4.36021995544434,15.7805862426758
17,1,3,13,27,27054,26987,66,2848,4.36481761932373,15.3595924377441
17,1,3,13,28,28240,28166,73,2846,4.3617525100708,14.2245922088623
17,1,3,13,29,30144,30065,78,2849,4.36635065078735,12.2761583328247
17,1,3,13,30,31593,31506,86,2850,4.36788320541382,13.8149824142456
17,1,3,13,1,833,831,1,2859,4.381676197052,9.5844669342041
17,1,3,13,2,1747,1742,4,2854,4.37401342391968,13.4590864181519
17,1,3,13,3,2726,2720,6,2856,4.37707853317261,15.8173799514771
17,1,3,13,4,3483,3474,8,2859,4.381676197052,13.4182929992676
17,1,3,13,5,4369,4352,17,2857,4.37861108779907,14.7069845199585
17,1,3,13,6,5210,5196,13,2859,4.381676197052,13.847806930542
17,1,3,13,7,6191,6174,16,2854,4.37401342391968,15.0481281280518
17,1,3,13,8,7069,7051,17,2859,4.381676197052,13.003885269165
17,1,3,13,9,7998,7962,35,2857,4.37861108779907,12.8359451293945
17,1,3,13,10,8903,8874,29,2857,4.37861108779907,14.0108327865601
17,1,3,13,11,9846,9818,27,2856,4.37707853317261,11.9845104217529
17,1,3,13,12,10981,10950,30,2857,4.37861108779907,13.2615804672241
17,1,3,13,13,12392,12361,30,2859,4.381676197052,7.24893712997437
17,1,3,13,14,13128,13095,33,2859,4.381676197052,12.8638401031494
17,1,3,13,15,13778,13739,39,2859,4.381676197052,12.8226947784424
17,1,3,13,16,14926,14883,43,2860,4.38320875167847,19.1001110076904
17,1,3,13,17,16560,16513,46,2855,4.37554597854614,14.1808423995972
17,1,3,13,18,17219,17179,40,2858,4.38014364242554,16.8368167877197
17,1,3,13,19,17893,17848,45,2853,4.37248086929321,11.8812475204468
17,1,3,13,20,19972,19923,49,2861,4.38474130630493,12.3128156661987
17,1,3,13,21,20166,20111,54,2858,4.38014364242554,13.7450437545776
17,1,3,13,22,21185,21132,52,2855,4.37554597854614,16.7011871337891
17,1,3,13,23,22413,22355,57,2860,4.38320875167847,16.6791191101074
17,1,3,13,24,25098,25033,64,2860,4.38320875167847,17.0208435058594
17,1,3,13,25,25812,25743,69,2856,4.37707853317261,13.6325922012329
17,1,3,13,26,27028,26954,73,2854,4.37401342391968,19.0408248901367
17,1,3,13,27,28294,28218,75,2858,4.38014364242554,15.9470186233521
17,1,3,13,28,29230,29153,77,2855,4.37554597854614,14.3435287475586
17,1,3,13,29,29334,29254,80,2857,4.37861108779907,12.3361949920654
17,1,3,13,30,30790,30707,83,2859,4.381676197052,18.5417213439941
17,1,3,13,1,878,875,2,2868,4.39546966552734,9.60242938995361
17,1,3,13,2,1758,1754,4,2863,4.38780689239502,9.8303918838501
17,1,3,13,3,2738,2731,6,2865,4.39087200164795,11.1796493530273
17,1,3,13,4,3630,3618,12,2868,4.39546966552734,18.5790824890137
17,1,3,13,5,4613,4602,11,2866,4.39240455627441,14.3935680389404
17,1,3,13,6,5474,5460,13,2867,4.39393711090088,13.2737741470337
17,1,3,13,7,6536,6520,16,2863,4.38780689239502,13.1850290298462
17,1,3,13,8,7433,7408,25,2868,4.39546966552734,15.4201831817627
17,1,3,13,9,8330,8307,23,2868,4.39546966552734,13.6017370223999
17,1,3,13,10,9353,9328,24,2864,4.38933944702148,16.5560989379883
17,1,3,13,11,10333,10306,26,2865,4.39087200164795,14.3207292556763
17,1,3,13,12,11078,11051,27,2867,4.39393711090088,11.8121032714844
17,1,3,13,13,12035,12005,29,2868,4.39546966552734,15.3376607894897
17,1,3,13,14,12924,12893,31,2869,4.39700222015381,13.5686693191528
17,1,3,13,15,14499,14458,40,2868,4.39546966552734,15.9311351776123
17,1,3,13,16,15557,15515,41,2869,4.39700222015381,12.4067945480347
17,1,3,13,17,15900,15861,39,2865,4.39087200164795,12.0631952285767
17,1,3,13,18,17009,16959,49,2867,4.39393711090088,13.9055595397949
17,1,3,13,19,18512,18468,44,2864,4.38933944702148,12.1244354248047
17,1,3,13,20,19536,19484,51,2868,4.39546966552734,14.6008701324463
17,1,3,13,21,20195,20135,59,2868,4.39546966552734,16.6103343963623
17,1,3,13,22,21993,21934,58,2862,4.38627433776855,12.6966495513916
17,1,3,13,23,22490,22433,57,2869,4.39700222015381,12.8637571334839
17,1,3,13,24,24056,23989,66,2869,4.39700222015381,14.1056747436523
17,1,3,13,25,25033,24970,63,2869,4.39700222015381,8.93674087524414
17,1,3,13,26,26121,26053,68,2863,4.38780689239502,15.216498374939
17,1,3,13,27,28023,27954,69,2865,4.39087200164795,18.5028800964355
17,1,3,13,28,28394,28321,72,2863,4.38780689239502,14.5711402893066
