Number of DTs,Number of Campuses,Number of Precincts,Number of Buildings,Number of Data Points,Total Time Taken,DT Response Time Taken,Visualisation Time Taken,Unity RAM Usage (MB),DTs RAM Usage (MB),Services RAM Usage (MB),Total RAM Usage (MB),Unity RAM Usage (%),DTs RAM Usage (%),Services RAM Usage (%),Total RAM Usage (%),DTs CPU Usage (%),Services CPU Usage (%),Unity CPU Usage (%),Total CPU Usage (%)
7,1,2,4,6,59,50,9,2712,41.046875,83.51953125,2836.566406,4.156385422,0.062908053,0.128001243,4.347294807,0,0,14.21412086,14.21412086
7,1,2,4,7,71,59,11,2713,41.140625,83.515625,2837.65625,4.157917976,0.06305173,0.127995253,4.348965168,0,0,14.27197647,14.27197647
7,1,2,4,8,75,62,13,2715,41.140625,83.51953125,2839.660156,4.160983086,0.06305173,0.128001243,4.352035999,0,0,13.0551281,13.0551281
7,1,2,4,9,85,70,14,2716,41.15625,84.01171875,2841.167969,4.162516117,0.063075677,0.128755569,4.354347229,0,0,11.78413582,11.78413582
7,1,2,4,10,90,68,21,2717,41.16015625,84.140625,2842.300781,4.164048672,0.063081667,0.128953129,4.356083393,0,0,14.49308395,14.49308395
7,1,2,4,11,91,73,17,2719,41.1484375,84.12109375,2844.269531,4.167113781,0.063063703,0.128923193,4.359100819,0,0,12.17922783,12.17922783
7,1,2,4,12,93,73,20,2719,41.140625,84.1796875,2844.320313,4.167113781,0.06305173,0.129012987,4.359178543,0,0,14.02404594,14.02404594
7,1,2,4,13,105,84,20,2719,41.23046875,84.1640625,2844.394531,4.167113781,0.063189425,0.128989041,4.35929203,0,0,12.95430374,12.95430374
7,1,2,4,14,109,87,22,2719,41.82421875,84.15234375,2844.976563,4.167113781,0.064099401,0.128971085,4.360184193,0,0,12.51376247,12.51376247
7,1,2,4,15,122,91,30,2721,41.89453125,83.2734375,2846.167969,4.17017889,0.064207159,0.12762408,4.362010002,0,0,14.88703632,14.88703632
7,1,2,4,16,128,99,29,2723,41.89453125,83.2734375,2848.167969,4.173243999,0.064207159,0.12762408,4.365075111,0,0,12.94359303,12.94359303
7,1,2,4,17,126,99,27,2726,42.078125,83.2734375,2851.351563,4.177841663,0.064488538,0.12762408,4.369954109,0,0,12.53738117,12.53738117
7,1,2,4,18,138,107,30,2726,42.10546875,83.2734375,2851.378906,4.177841663,0.06453044,0.12762408,4.369996071,0,0,13.18630886,13.18630886
7,1,2,4,19,142,112,29,2726,41.6796875,83.2578125,2850.9375,4.177841663,0.063877895,0.127600133,4.369319916,0,0,14.70489311,14.70489311
7,1,2,4,20,151,119,31,2726,41.7890625,83.26171875,2851.050781,4.177841663,0.064045519,0.127606124,4.369493484,0,0,15.40408993,15.40408993
7,1,2,4,21,164,130,33,2729,41.79296875,83.14453125,2853.9375,4.182439804,0.064051509,0.12742652,4.373918056,0,0,11.29819679,11.29819679
7,1,2,4,22,177,141,35,2732,41.84765625,83.20703125,2857.054688,4.187037468,0.06413532,0.127522305,4.378695011,0,0,12.51536942,12.51536942
7,1,2,4,23,172,134,37,2732,41.84765625,83.24609375,2857.09375,4.187037468,0.06413532,0.127582178,4.378755093,0,0,14.20407581,14.20407581
7,1,2,4,24,188,150,38,2732,41.84765625,83.24609375,2857.09375,4.187037468,0.06413532,0.127582178,4.378755093,0,0,13.98684788,13.98684788
